Gene	D15_M_MP	D21_M_MP	D22_M_MP	D24_M_MP	D46_M_MP	D48_M_MP	D50_M_MP	D52_M_MP	D57_M_MP	D60_M_MP	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a26_gac-miR-212a-5p	17.2365341656191	21.2764598805784	22.977716561627	67.9256571601179	129.85999967417	87.2170489554519	12.3423347368674	11.8330677171267	38.4290011055963	23.8797874937039	41.8120845396791	79.4549677755201	47.8503296623466	117.771214065696	28.0298970224253	80.3531620086754	81.8632987468364	0	77.1295727135625
a38_gac-miR-210-5p	2000.0323264589	2754.67577630312	2439.31439018232	1935.10345436305	4331.10534124555	1779.22779869122	1780.38178579312	2974.73032784463	2371.16086583697	2203.45311873722	2183.87733864939	2583.91908902856	2421.87918541014	2337.81363248167	1963.74160904168	2785.31874078149	2460.3846226104	2052.50137116225	3120.99306730237
a94_gac-miR-210-3p	283.511268862079	942.422017063267	526.649263592491	560.516300687691	27.4352111987683	672.948388256276	1005.90028105469	140.453368990243	180.250314709583	484.108419190543	732.247531810278	272.106054025754	412.165339591577	223.435107059218	235.780898482754	417.218341198891	315.678336948417	247.451099887786	291.990525272772
a52_gac-miR-21-5p	120259.298873524	227042.354942116	195647.903652954	147759.044981931	155524.725243578	254375.408835072	169049.873307188	208130.284632926	158606.094813073	216789.394426933	168430.869677877	128269.705443524	145497.627398304	173446.179683314	244409.160313246	175732.365312973	184952.180877656	234168.027151173	181294.437977027
a126_gac-miR-20a-5p	300.747803027698	423.026084684441	329.040901162499	389.405866620218	164.61126719261	1004.37317428699	450.495217895659	65.8535942518355	220.051780140379	390.760158987882	428.841892714658	214.419570572294	135.938436540757	101.261230785459	105.524318202072	217.108062734979	147.466079249438	137.472833270992	144.61794883793
a203_gac-miR-206-1-3p	16786.6011875717	339.171801625691	1011.01952871159	8553.44763750615	85010.7454205034	5518.54401338127	29692.5717932187	765.033551972495	1409.97835008867	5581.35760421025	2751.02074176453	35919.0875556156	15846.071670683	100661.36805961	4181.4011087571	92818.7188918289	51735.361977898	19734.0653639192	28087.5602919229
a240_gac-miR-205-1a-3p	6.53799571799344	46.3075891518471	27.5732598739524	153.480874193854	0	55.0844519718643	117.25218000024	747.541190999351	39.3439773223963	132.424276101449	67.5425981025586	8.70739372882412	55.4628821086291	96.8585685773951	47.8157066853138	30.905062311029	82.984713798163	184.149655730445	67.4883761243672
a178_gac-miR-205-1-5p	3031.84692340769	3767.18495532594	5648.84183951039	27759.2975704128	2011.91548790967	3190.30784337048	9719.58860528306	101968.116924506	11438.1176862157	22631.5258747148	21495.6998723222	2891.94314218571	5010.14701714616	9247.79196803721	5866.49256504643	8689.73089530358	16792.0689785634	35248.6738592092	7372.7607631375
a101_gac-miR-204-2b-3p	5.34926922381281	0	0.919108662465081	0	0	0	0	0	54.4410848995948	0	0	17.4147874576482	32.6252247697818	11.0066555201585	21.4346271347959	7.72626557775725	14.5783956672448	21.739889912622	34.4328449614118
a233_gac-miR-204-1/2b-5p	7638.16208835761	1066.32610695605	1226.09095572842	10054.5528090981	16537.9453106175	4932.81267408045	2826.39465474263	2769.45232701274	9737.63438729307	1793.15495179995	3492.91721616089	1269.10263597612	3758.42589347886	5875.35271666063	4479.83707117233	9252.20302936431	7382.27528288253	6653.04572178917	13558.2770320055
