Gene	D25_M_I	D45_M_I	D53_M_I	D56_M_I	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a226_gac-miR-26-5p	112531.298695638	171248.501934038	150453.681932174	166837.863618812	187508.619045991	146454.035522039	180092.591513364	118018.48842982	95580.9512932536	164037.177700607	168132.430315247	156572.831407914	106966.731639937
a197_gac-miR-24-6-5p	110.796301664085	143.288910936893	230.844159820016	91.4913001806038	39.8427895336127	116.649968555985	51.2724213768548	72.3453039788812	119.200100648154	68.6506006405689	55.496119260716	32.9762775475102	48.2776746798774
a206_gac-miR-24-3p	2321.85216783968	3221.71882552378	2297.76672375761	5638.75329007827	2995.45335857252	1884.25408391964	1984.12346909503	3017.65751003435	3136.0144126404	1671.64212559785	3926.35043769566	2243.85248556614	2732.21465141431
a198_gac-miR-24-3-5p	0	0	0	0	15.6956443617262	0	0	20.8452570786607	19.2823692224955	5.14879504804266	15.7659429717943	26.3810220380081	0
a199_gac-miR-24-2-5p	250.813605964852	600.535690423413	381.626761320951	547.8777273973	406.879396146287	310.66981421543	423.295571832174	722.22684819595	706.435890605971	486.561132040032	713.881897762847	388.387268892898	651.748608178345
a119_gac-miR-23b-2-5p	501.627211929704	166.105616500093	211.495949892904	267.518421580713	79.6855790672254	307.098896810655	295.710709336279	177.797780965047	299.753194276975	145.882526361209	125.496906055483	186.865572769224	135.780960037155
a50_gac-miR-23b-2-3p	2761.38474916643	4249.38324409029	4717.62732395182	5760.74169031907	2435.23959058475	5457.55210029788	3267.12638540889	5062.94508692882	5192.21614882106	3399.92099672417	3564.36438706326	2520.1204107975	3887.86148906388
a49_gac-miR-23a-3p_gac-miR-23b-2-3p	213.069810892472	62.9741073544309	59.3789890866514	57.783979061434	41.050146792207	36.8994798493422	39.3486024520049	17.1666823000735	92.9059607992965	58.3530105444835	54.2348438229725	31.5106652120653	27.156192007431
a51_gac-miR-23a-3p	37609.8654769625	76122.005768169	55153.7403463619	89470.4660239831	53284.2978935433	72175.3825853134	46490.96998799	71699.1010094427	89408.8401993984	50297.7206918208	70184.3023709585	50555.564705004	68595.032333437
a114_gac-miR-23a-3-5p	692.781270844665	288.403158318843	391.634456110836	671.47123816759	173.859445237583	464.219262620757	218.205886324754	236.654977422442	319.035563499471	290.048787706403	214.416824416403	266.008638883249	359.065205431588
a112_gac-miR-23a-2-5p	373.785325394221	505.618195280503	94.0723310249196	469.762348295732	206.458091219629	149.978531000552	215.821122539784	371.536052637305	313.776735529699	146.740658869216	303.336742777323	91.6007709653061	114.659477364709
a118_gac-miR-23a-1-5p	24.3508355305682	180.708308060541	82.0630972770576	65.8095317088554	44.67221856799	71.4183480955011	65.5810040866748	272.214533615451	98.164788769068	75.5156607046258	78.1990771400999	23.4497973671184	42.2429653448927
a79_gac-miR-22b-5p	2828.34954687549	1908.38925330601	1228.94492019789	2556.94107346845	1808.6211733743	4157.73816495976	4898.30481432836	2442.57365298189	2727.57877365482	2019.18579134073	2788.04935513211	4985.28035901582	1793.81734982419
a14_gac-miR-22b-3p	130.27697008854	51.1094204615671	209.494410934927	137.504468692486	88.1370798773856	128.553026571902	116.85342546353	137.333458400588	98.164788769068	87.5295158167253	148.830501653738	169.278224743886	78.4512213548007
