Gene	B9_F	B31_F	B43_F	B54_F	B60_F	B27_F	C17_F	C19_F	C31_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T44_F	T47_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	B48_M	B49_M	B59_M	C13_M	C15_M	C20_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M	T41_M	T43_M	T45_M	T63_M	T69_M
miR-23a-1-5p	69.7343364291279	63.2216862379776	13.2422962989765	7.9205085041153	64.189685813419	123.209460820545	0	0	0	2.96430751966407	5.99163595075428	13.2035764421709	19.5314425780854	0	0	0	0	0	0	0	0	0	74.0786040207563	81.7069817756922	76.6973454450767	60.7707848417028	0	36.9973564383085	14.7103609349451	55.3449820230509	51.4323703980074	70.3417064080415	0	36.8051213277976	5.64135037234941	8.78579809189758	0	14.2959259803811	22.4026254739919	87.6449116791862	0	0	0	0	0	0	0	0
miR-22b-5p	620.137491816173	864.824953255354	794.537777938591	731.326951879979	1613.91210045168	1320.05247329123	219.329146015499	205.73000434129	187.703091956193	533.151881036724	229.479656913889	547.735461439735	400.72009689372	886.329654036397	1447.23487692245	654.189073649404	888.659452839306	1380.534309221	1341.28439442723	1207.84242616144	910.542402174798	910.122407076384	3477.55802022312	2645.16036960701	1945.04468048715	1782.69776229117	864.174345882248	582.493262993833	599.447208099014	168.248745350075	598.639065288283	621.637681833668	512.127949678349	351.272407966774	340.361472465081	385.947559036929	640.021026179986	571.122242916227	793.361943509989	721.781625593298	1362.19444060017	592.147693301978	590.139739886353	886.3010656794	593.356459620035	2403.26658077188	1486.28518837881	641.297723754276
miR-22b-3p	83.0170671775332	11.9286200449014	31.9373028387081	15.8410170082306	0	49.2837843282181	0	24.6417553946391	0	30.0665476994499	25.7640345882434	42.592182071519	7.48705298826608	3.91027788545469	5.26267227971799	97.9235778997116	59.16063867941	46.0178103073667	84.8147313549287	20.3188445522485	37.548140295868	6.2767062556992	129.731565417061	118.021195898222	85.0244858076851	94.0626061028096	67.7783800691959	46.4617964574106	40.4534925710991	0	0	0	14.4261394275591	15.1550499585049	31.0274270479218	0	63.741931469145	19.2995000735145	22.4026254739919	0	0	0	7.5983657496097	0	15.3190135874364	75.7019917680969	11.8272030905475	23.5647457547503
miR-22a-5p	269.805468326983	415.11597756257	1039.13078016675	557.075764789443	441.991836600971	750.208716996209	1038.35555163193	110.601367236404	108.245954870443	1103.56934232065	2838.53753166984	1222.82154727331	835.294694256121	911.094747310943	442.064471496311	484.032894561312	398.292750545887	449.951923005363	651.861792413595	776.631391774833	380.174920495663	944.644291482729	961.51771817804	1040.73236382978	1601.8788434386	1005.62437872835	332.11406233906	539.473081088823	470.731549918244	720.222699393303	957.822504461253	675.966642067521	242.621435827131	947.731874190787	599.863589593154	890.503392314476	425.379828375722	1585.41819122427	801.086986776883	453.175749211792	484.649490092634	1029.34085003895	962.459661617229	647.195201008434	831.311804011546	1298.16238515244	279.910473142958	491.072469567743
miR-22a-3p	34551.7033592893	25628.6401664707	64369.2443921132	28825.3706159769	103255.528599466	61695.0840148743	70210.0259531146	125705.044101081	142927.267879306	25091.1692639452	67885.5349038435	100169.14563944	105661.198058927	58233.1616961531	30355.0937094134	35765.935245127	52173.8505762149	78465.4796640943	33613.2896749776	29399.1104177089	32554.2376365175	73004.3704600374	46957.9382451776	62573.5175483602	49556.5653800638	39527.1680066691	28165.3058377544	61707.288520908	78207.6339106358	71853.2832608866	85083.4742497267	74795.5373796336	27007.0444756114	129381.909006462	21905.3634958328	22812.3247456121	92169.5320486393	51645.4621967249	44066.7368116688	50997.9963145985	25604.0796149424	44483.0201753393	38733.9358029271	35909.5625028445	28905.9573719199	33012.588199655	18387.3584047712	44204.5174426922
miR-223-3p	24826.2539394413	18433.2965553862	14334.3962643392	25482.9160272403	13294.6009274707	7193.03677240388	8022.30930471105	1315.75512525794	3479.99229381359	12354.8102694571	12372.4286565101	41210.491685119	35935.2501513335	13865.8453818223	13530.330431155	7237.40877267907	4869.92046143397	7194.11767805165	9998.44518772674	16259.5909405882	18135.7517629042	6716.07569359814	6991.96732569514	8870.57212247616	9895.2723740511	8364.96642305856	23915.6014074158	17529.8637226534	12025.7200643176	9493.50924968733	10568.0873863709	3773.28925918909	12716.6419053934	52442.9678778377	30807.4143834001	27727.3512210222	20656.2883632358	80827.735900477	41674.2909119118	14516.0596072892	13866.6218184756	5495.35195746602	7228.57861646203	19467.5856644366	17114.4019798839	8188.13026751005	9718.01853939988	3944.990918764
miR-222c-5p	21.5844374661586	0	10.9054204815101	5.28033900274353	0	14.032188593451	0	19.4841786841333	0	9.73986756461053	11.9832719015086	0	0	53.4404644345475	34.2073698181669	188.400495883095	44.5787911175836	153.392701024556	0	60.9565336567456	0	229.099778333021	36.4752517259562	1.65064609647863	28.0493149056281	24.5725347403407	3.3889190034598	13.7664582096031	3.67759023373628	0	0	55.4727278177238	0	49.2539123651408	12.2229258067571	0	0	5.71837039215246	0	5.67114134394734	0	0	0	48.2809919047144	50.0421110522921	25.3547340850085	0	36.1887166947951
miR-222a-5p	85.5075791928592	0	3.11583442328859	7.9205085041153	75.1936319528623	11.9786975797752	54.3383019407768	63.6101127629057	90.9726641996273	12.7041750842746	63.5113410779954	24.2775437807659	49.1541304881817	72.9918538618209	78.9400841957698	107.604235790938	0	0	0	128.686015497574	0	0	23.3140784227761	10.7291996271111	42.950513449243	15.3248066122555	27.1113520276784	115.294087505426	154.458789816924	193.338470533858	171.160183455664	18.3002813419295	0	48.1714087966762	5.64135037234941	38.2809774004109	0	16.4403148774383	0	94.8627279351191	0	0	0	80.4683198411907	118.467038409508	25.7169445719372	165.580843267665	37.4511137887996
miR-222-3p	2848.31557486116	1637.79953216497	2211.46348192908	2109.49543159604	322.782420090336	1420.67353296134	3161.50120382701	1722.05755723001	1594.90050527195	1152.26868014371	4183.65980261418	461.699253655266	1787.12699589482	582.631404932749	1213.045960475	1032.85173039468	604.521737491718	991.939466625459	1359.45897971757	1352.33198742188	375.48140295868	674.745922487664	991.976433536828	1663.02594220222	1512.90992272231	1682.55807770419	1572.45841760535	1904.93365475384	1272.44622087275	2556.93816946495	3327.92731083501	2791.36478843618	544.258896585186	1565.30015999986	722.092847660725	1085.04606434935	738.886062744374	1074.33883742564	1168.02654195434	654.243487769925	868.134280796999	470.397700286618	526.820025306273	1881.80913685756	1551.30544262105	903.71516488709	1013.1970647569	1072.61673087247
miR-221a-5p	0	34.5929981302142	17.9160479339094	15.8410170082306	0	13.6899400911717	0	30.3723961840901	0	17.7858451179844	44.3381060355817	22.9997783186203	27.3440196093196	0	0	34.6269686109246	2.91636951236528	10.2261800683037	0	0	0	59.6287094291424	16.1694414867641	21.4583992542222	4.82097599940482	28.2716259915748	10.1667570103794	0	0	0	66.609135433485	47.4663547306296	4.59013527240518	0	3.76090024823294	6.90312707220524	55.9367970035354	10.7219444852859	27.0376514341282	9.79560777590904	108.222701671171	0	0	0	1.02126757249576	0	0	0
miR-221-3p	1715.96277855961	784.903198954515	1334.35609177334	1071.90881755694	355.794258508665	964.114030920766	2610.21443140968	433.809507761438	246.432280236965	1626.98135579277	4932.61429645846	1218.56232906616	2404.64610540529	1104.00178966004	1273.56669169175	1333.69679101432	475.368230515541	690.2671546105	827.549450220233	1433.60736563087	366.094367884713	542.935091117981	823.889448779072	961.501351198802	1042.64562750764	782.886241243328	860.785426878788	892.238572709904	742.873227214729	1561.46642614368	2309.39774623184	2162.86450109929	633.438667591915	1622.13159734425	962.790463547633	1212.44013668187	982.14608692254	1522.51611691059	860.569819931965	1249.7133288844	541.113508355853	442.727247328582	167.164046491413	1128.85557262928	1428.75333392156	1062.36335816186	1647.92363061629	984.248934292159
miR-21a-3p	2.49051201532599	0	9.34750326986577	42.2427120219483	20.173901255646	6.16047304102726	0	0	0	0	0	0	0	0	92.0967648950648	187.655829891463	59.9938871115144	81.8094405464296	9.693112154849	9.03059757877713	89.1768332026864	320.112019040659	0	4.95193828943589	0.876541090800877	0	27.1113520276784	39.578567352609	47.8086730385717	68.6277777085832	56.4912920765	20.0159327177354	0	0	0	0	0	0	0	0	0	0	12.6639429160162	85.0665095464016	7.1488730074703	9.41747266014603	31.5392082414601	28.1935350994334
miR-218a-2-5p_gac-miR-218b-5p	0	0	2.33687581746644	0	0	11.9786975797752	0	0	0	11.8572300786563	0.898745392613142	0	0	0	0	0	89.1575822351672	40.9047202732148	0	18.0611951575543	0	0	9.02480455075204	3.30129219295726	0.876541090800877	2.64220803659577	10.1667570103794	16.3476691239037	7.35518046747257	0	0	0	0	1.62375535269695	2.82067518617471	5.64801305907702	0	6.43316669117152	0	9.79560777590904	0	0	0	19.5423062471463	5.10633786247878	15.5750509379338	0	19.356755441402
miR-218a-2-5p	161.88328099619	286.286881077635	69.3273159181712	171.611017589165	71.5256499063812	351.146963338554	115.592387764925	138.108443025768	48.3652138782829	378.584417511383	99.4611567825211	66.0178822108545	97.9827369333953	166.838523112733	26.3133613985899	191.00682685381	192.063763600056	178.958151195315	294.428281703538	54.1835854726628	122.031455961571	75.3204750683904	258.335030265277	464.656876158735	504.449397755905	386.819256557621	54.2227040553568	41.2993746288094	158.13638005066	128.400358293478	56.4912920765	166.418183453171	133.11392289975	235.98577792529	186.164562287531	206.466255159593	241.959168433897	124.374556029316	139.823283130777	119.093968222894	44.7006811250487	5.53409059160728	0	154.039355124565	258.380695841426	81.497359558956	7.88480206036501	55.1246731048623
miR-2188-5p	48633.0582939425	19453.1935692253	15995.136011952	21258.6448250455	9965.90722028911	17501.2194125539	1679.5475145331	1426.35649249434	1372.65083197412	13696.3711583564	8046.767081863	4712.82494621358	5905.00613944116	9604.94591263854	2657.64950125758	1408.1633901776	1757.32094330811	2290.66433530003	4392.19144516595	11109.8926712906	2802.02996957915	7397.0983223415	28839.515008974	19568.4094737542	18364.4123933692	24323.902964097	55147.8789433013	5744.91509159501	2725.09436319859	2019.72287729454	1987.31306603448	884.704226123904	7158.64382412105	9316.56696199087	11608.018616171	6967.76544388134	3321.08471511688	9481.77290648779	5197.40910996612	15976.1207242037	2922.01294512161	1853.92034818844	3748.52710314079	3625.67258255879	1929.17444444448	8487.31612971315	22026.1945556297	5052.11317020593
miR-2188-3p	6431.33219424349	5469.27229058731	9670.77109128196	12218.7044523485	9810.01798331366	6792.60602473711	3986.45542420063	18638.3361036103	20205.1438740084	17260.3157419983	8642.03611357044	5776.35173253941	8021.56346681969	17210.4363998479	5146.89348956419	5929.77529137189	8642.03611357043	28750.9052620359	7547.2994515693	19436.1036389231	12160.9039383242	7833.3294071126	9036.08555644048	5511.50731614215	6418.91040793482	5602.00947919036	23956.2684354573	10022.8419802292	2831.74447997694	6362.45913336993	2857.4475947352	1421.70310675115	9900.26604896763	14162.3941862228	11932.3962625811	7302.88088538658	12836.8444844392	6054.32465269142	5204.36164890633	14549.5708970489	7775.56584833084	12495.9765558492	6894.2505234792	4962.59623934886	2447.97837127233	9647.83852983268	23729.3118006685	16316.4824400079
miR-217a-5p	27.3956321685859	8.35003403143101	46.7375163493289	21.1213560109741	0	14.7166855980096	0	0	0	0	111.744010481567	0	0	48.2267605872745	0	30.5313056569443	81.6583463462279	0	202.343716232473	2.25764939469428	131.418491035538	9.4150593835488	36.0992182030082	21.4583992542222	31.993749814232	44.389095014809	37.2781090380578	40.4389709907092	0	0	0	0	0	426.506405975066	0	0	67.6444987019497	0	6.18003461351501	0	0	44.2727247328582	10.1311543328129	72.4214878570716	18.3828163049236	55.7804149870188	86.7328226640152	36.6095157261299
miR-216b-5p	0	0	14.8002135106208	0	0	6.50272154330655	0	0	0	0	31.1565069439223	0	0	0	0	0	0	0	0	22.5764939469428	0	0	3.38430170653202	1.65064609647863	26.2962327240263	10.5688321463831	3.3889190034598	0	0	0	31.1966836840373	0	0	167.788053112018	0	0	53.3350855149988	0	0	0	0	0	0	3.44864227890817	0	7.96863071243126	3.94240103018251	0
miR-214a-3p	11502.0146574472	13476.9549267296	5529.04818412561	6471.0554478622	5837.59342697465	13669.4051810349	4045.73357177238	2459.01796275341	9844.62412965334	6778.10087996331	3090.18624160152	2769.34367829017	1797.5437652698	7595.06307951483	1544.59431409723	325.419038343528	998.231621661031	1354.96885905024	6588.89298725861	3113.29851528342	319.159192514878	3085.00112467616	17867.9849099202	17024.7638390806	18974.0467220212	18817.8056366351	6547.39151468433	3050.1308970652	4126.25624225211	5338.94593249031	1539.59849748789	1206.10291719154	14729.0883555379	3446.15011020716	12118.5608248686	6555.46049056872	15606.3663639864	6421.72995038721	11660.1803070494	5203.52996222368	832.844269382487	1527.40900328361	1106.82861085981	2038.14758683473	4042.17705193821	4434.90520195492	898.867434881612	1146.25656135607
miR-212b-5p	15.7732427637313	0	3.11583442328859	13.2008475068588	0	3.42248502279292	0	0	0	0	0	190.38705385969	8.13810107420227	0	0	0	0	0	0	0	0	0	2.63223466063601	0	0	2.11376642927662	0	0	36.7759023373628	0	0	0	226.883829178885	0	0	0	0	0	6.18003461351501	0	0	0	0	0	0	0	0	0
miR-212a-5p	0	9.54289603592115	0.778958605822148	26.4016950137177	0	0	0	0	41.4558976099568	2.11736251404577	0	0	0.325524042968091	0	57.8893950768979	306.802388552709	172.065801229552	66.4701704439741	43.6190046968205	248.341433416371	70.4027630547524	97.2889469633376	0	0	15.7777396344158	0.264220803659578	0	0	14.7103609349451	0	0	0	23.6064099723695	0	0	4.39289904594879	23.4154033968288	0	3.86252163344688	0	84.6960273948292	282.238620171971	15.1967314992194	97.7115312357316	242.040414681494	134.380090650545	193.177650478943	220.919491450784
miR-210-5p	696.513193619503	541.559350038525	2611.84820532166	1895.64170198493	1162.7503087345	583.875944888473	384.319990090221	684.81157433939	1044.45830922863	666.545719421607	1347.2193435271	966.842533023482	1260.10357032948	1270.84031277277	1455.12888534202	1931.29124929964	2977.61327212495	2408.26540608552	955.983186271982	1289.11780437044	2506.33836474919	1484.44102947286	641.889223672239	649.529238964341	753.825338088754	485.373616322644	2941.5816950031	1269.09536619779	1088.56670918594	225.807526654048	725.112107250597	694.838807201386	1179.66476500813	1181.01139319492	1022.96486751936	865.401112051911	2805.94584038665	1308.79202350389	1091.54861361209	475.344756283586	3216.09637357587	249.034076622327	1940.11605473368	1624.31051336575	1963.89754190934	2507.58320100734	3307.67446432312	1812.3814279591
miR-210-3p	150.260891591335	11.9286200449014	186.950065397315	132.008475068588	89.8655601387866	29.0911226937398	0	0	0	93.1639506180138	174.35660616695	45.1477129958102	248.374844784653	102.97065098364	15.788016839154	193.613157824525	41.2457973891661	86.9225305805815	277.465335432553	399.603942860888	225.288841775208	0	24.4421789916201	15.681137916547	54.7838181750548	24.5725347403407	382.947847390957	119.596105695927	150.781199583188	0	0	0	26.2293444137439	181.860599502059	94.0225062058236	72.169055754873	137.890708892436	83.6311669852297	46.3502596013626	80.9426537272484	14.1160045658049	0	271.008378402746	290.835498854589	300.252666313753	377.06111689277	776.653002945954	193.146755382685
miR-21-5p	44167.570250463	24730.4150770897	25463.3778657202	44597.7432171719	50258.6900008838	26103.6355173439	51470.22756743	59522.4466877903	42070.8267578378	107851.670905446	79488.0383406817	33838.6368121804	84803.8960538321	39341.3058055596	98943.5015309779	146490.693874002	105108.873595157	115750.13219313	90350.7100343669	99390.7569520211	146048.185198315	65842.6486222846	25405.2008438899	28683.2772185092	29966.748541755	29516.3701976151	36830.7717296011	37593.6161595119	71374.6712563538	58726.9293912062	50665.1006101027	57616.7201536892	30194.5655554916	51401.0581931904	51846.8305970773	48161.8624687628	41842.0250143887	70608.2932134015	53670.5106010711	29955.4841370338	79087.2682473494	64521.9622075492	60523.5159842245	121338.179488531	98682.0217275475	100937.920813393	115125.99488339	119396.675552881
miR-20a-5p	219.995228020463	41.750170157155	28.8214684154195	42.2427120219483	0	24.641892164109	244.028374170398	0	27.6372650733045	262.129479238866	129.119754738755	28.5367619879178	104.493217792757	6.51712980909115	86.8340926153468	173.134843054623	231.226439908962	153.392701024556	50.8888388129572	103.851872155937	154.886078720455	141.225890753232	22.5620113768801	26.4103375436581	71.8763694456719	89.8350732442563	50.833785051897	104.108840210124	0	73.0553762704272	60.7070601419104	43.4631681870826	31.4752132964927	67.1152212448073	45.1308029787953	58.9903586170266	132.687285915363	47.8913520342768	71.842902382112	1.03111660799043	96.4593645329999	0	12.6639429160162	110.356552925062	135.828587141936	85.119464428243	406.067306108798	108.14535105305
miR-206-1-3p	28299.6880301493	14841.5890598664	8312.26728272814	9161.38816976003	52365.9456865872	40800.128453719	4026.96215837466	3562.16631472272	14916.0622706047	6062.85582271865	2187.24670382285	4583.77063453688	3795.28481696497	12026.7113496968	44927.4332519525	3588.54541367841	2057.29037886568	18488.9335634931	7357.07212553039	13852.9366858441	5242.65908881056	21161.9151410898	65183.9070689443	63497.8793623882	59475.5043635665	47924.3693677742	11874.7721881231	15738.5033481288	2026.35221878869	1619.76314054129	529.500469015552	681.113596194938	9091.09077380363	2561.20344298732	10817.28933898	8603.17900298742	28129.7046140569	18349.5357921182	11541.987145066	6616.15971517056	7206.22033084338	38190.7591726818	12116.8605820443	12915.1653345111	7756.52721310527	20608.3278642949	2783.33512730885	9748.65115893393
miR-205-1-5p	984.582416725543	20129.5463257712	1212.05959065926	6563.46138041021	223.746904835346	8880.66413714307	51266.7059274336	4342.10652616699	342.011155282143	420.931667792299	3048.84395354132	10298.3637030726	5104.8680418256	6601.85249660934	1481.44224674061	779.292960243713	609.104603868292	526.648273517641	1072.30053213017	142.23191186574	699.334113010541	690.437688126912	2567.55689468896	4470.77495231237	1165.79965076517	5157.32586663129	891.285697909927	1904.07325111573	1860.86065827056	2075.06785931759	71870.4139791173	71039.9765179945	13196.6389081649	1757.44454340233	8022.00022948087	16015.8823645227	4741.61918785782	15120.0861131501	13358.9173214394	14359.3298828747	785.790920829804	442.727247328582	1053.64005061255	4486.68360485953	2126.27908593617	396.258272699991	339.046488595696	1400.83997531364
miR-204-2b-3p	35.6973388863393	87.0789263277805	10.9054204815101	23.7615255123459	0	82.1396405470301	88.9172213576348	0	28.7888177846922	0	0	0	0	0	57.8893950768979	41.3289625356197	62.4936324078275	102.261800683037	70.2750631226552	72.244780630217	61.0157279807854	25.1068250227968	19.9297767162441	51.9953520390769	67.4936639916675	71.3396169880859	20.3335140207588	4.30201819050098	0	50.1794503675662	5.90207529157462	0	0	0	0	0	0	0	0	0	7.05800228290243	0	268.475589819543	113.80519520397	30.6380271748727	4.34652584314432	31.5392082414601	56.3870701988668
miR-204-1/2b-5p	11846.535486234	8403.71282163307	1403.68340769151	3382.05713125723	918.829502643512	15299.5347973912	6442.54667192374	773.063442496935	10989.2675247727	866.001268244719	227.382584331125	138.850513553152	1068.36990902127	1978.60061004007	14993.3533249166	3260.52004436416	13189.48943178	11708.9761782077	8963.70546519661	10818.655899375	5890.36450891429	16987.9054810499	6247.4209502581	16758.1844944993	8515.15842658512	18163.0664851667	1525.01355155691	1047.11122756794	2221.26450117672	41781.7717619352	5026.88184119542	1492.04481315919	1129.17327701167	194.309390539402	795.430402501267	847.201958861552	348.629339463895	118.656185637164	5308.64973300939	619.701081402246	6382.78673117143	17432.3853635629	5607.59392321196	13108.28930213	3079.12173107471	4338.55721243189	4793.95965270193	5910.54319412897
miR-200b-5p	0	65.6074102469579	15.579172116443	15.8410170082306	0	0.342248502279292	57.3022093193646	1.71919223683529	0	3.38778002247323	9.58661752120685	83.4806768601773	40.6905053710113	40.4062048163651	60.5207312167569	0	0	0	0	33.8647409204142	0	0	0	14.8558148683077	1.31481163620132	19.0238978634896	0	28.3933200573065	44.1310828048354	42.0621863375187	64.0796745942388	122.383131474154	17.0490738689335	0	21.6251764273394	44.556547466052	0	35.0250186519338	53.302798541567	38.1513144956457	0	0	0	34.4864227890817	81.7014057996605	17.3861033725773	0	29.035133162103
miR-200b-3p	288.899393777815	10876.5157569411	578.766244125856	2254.70475417149	278.766635532563	2142.13337576609	79682.6739350813	21713.9710153086	135.883219943747	3641.86352415872	6183.06871938088	22560.6529214629	8627.36371078331	9694.882304004	3941.74153750877	1529.17161381793	1161.13169013743	756.737325054474	1109.86134173021	302.525018889034	1858.63294464546	906.984053948534	2026.82068868973	2305.12727373241	962.442117699363	5127.73313662142	122.001084124553	1533.23928309455	3022.97917213123	1487.67311677961	56836.9850578636	125726.364121807	5024.23092245264	4658.01285510332	6070.09300064797	15217.0022951666	1472.56870251168	12203.7172131524	9370.47748274214	14692.3805472556	1312.78842461985	3829.59068939223	3756.1254688904	3211.83550908981	6758.74879477692	610.324670474849	993.485059605992	1661.3145757099
miR-200a-3p	70.5645071009032	1127.25459424319	212.655699389446	908.218308471888	119.209416510635	357.64968488186	4736.32399098335	8441.23388286127	289.03973055831	511.554783393457	1354.70888846554	1938.79612789555	723.314423475097	1060.98873292004	1355.13811202738	196.21948879524	519.947021633124	250.541411673441	295.639920722894	142.23191186574	112.644420887604	31.383531278496	252.318493898109	270.705959822495	114.826882894915	549.050830004602	108.445408110714	610.886583051139	2945.74977722276	174.890143192841	5263.80800647148	7430.48610861531	1277.36907294933	483.879095103691	1059.63364493963	1302.8083456271	794.82285974791	1344.53183845485	1239.86944433645	1791.04954807937	112.928036526439	448.261337920189	146.901737825788	657.541127845158	1437.94474207403	226.019343843505	969.830653424897	667.80806272837
miR-19b-3p	109.582528674344	56.0645142110368	30.3793856270638	21.1213560109741	0	46.2035478077045	0	0	0	400.18151515465	138.107208664886	152.480011816038	148.438963593449	75.5987057854574	2.63133613985899	204.4108147032	78.7419768338626	173.845061161163	0	108.367170945326	483.4323063093	53.3520031734432	83.1034085715084	22.2837223024615	81.5183214444816	113.879166377278	128.778922131472	33.5557418859077	0	0	0	0	55.0816232688622	145.055478174261	96.8431813919983	146.848339536002	0	53.6097224264293	123.6006922703	185.085431134281	11.7633371381707	249.034076622327	40.5246173312517	73.5710352833744	49.0208434797963	70.2688344641665	394.240103018251	79.1102178909474
miR-199-5p	2651.56512565041	2244.96629245045	2381.27645799831	1671.22729436833	1665.26384910241	2788.98304507395	510.780038243302	80.2289710523135	1348.46822503498	985.4205140369	1266.03267639438	693.40072412433	698.900120252491	933.252988661853	820.976875636006	291.909068720053	937.821110333464	659.588614405589	2598.96569651889	1659.3723051003	441.190648476449	4136.34942250577	3136.11958138633	3849.30669698817	3889.21281988349	3189.93776258208	2660.30141771594	992.045394729526	1746.85536102473	860.429987185032	272.338617025515	112.089223219318	1360.64724146296	1307.12305892105	1851.30314719267	1329.16573990279	1597.45085396143	1554.68195036645	1474.71075965002	1220.84206386066	717.563565428414	16.6022717748218	539.483968222289	796.636366427788	2873.84694900306	2881.74663400469	618.956961738654	880.311573552457
miR-199-3p	6396.46502602893	8821.21452320462	9514.20041151171	7904.66748710707	3858.7171128981	16425.5323698901	6595.68188648411	2499.13244827956	7956.07768297753	15719.2993042758	13069.2559175828	6609.88073567904	5691.4623672541	10131.5300012131	5773.15149085063	2024.00216525792	5295.7104102393	5885.16662930878	13987.1608394471	10168.452873703	4097.44080978659	15522.2945703441	14459.9930914425	19329.891112813	16793.650758654	15997.5127783728	5249.43553635922	5295.78439250671	5214.82295143805	12246.7376220607	2314.45666791033	2200.03694757509	6072.74896539205	9867.56127833937	13818.4877370699	11560.8551749241	9004.52346182493	16911.3656384919	10805.0180174043	6245.47329459801	4437.13076851799	3951.34068240759	5344.18391055882	7610.00396212403	15991.0076501386	14084.5547842222	3287.96245917221	5786.82827891654
miR-196d-5p	93.8092859106125	63.2216862379776	12.4633376931544	34.322203517833	27.5098653486081	104.728041697463	0	27.5070757893646	214.18880431811	0	0	0	0	0	21.050689118872	0	1.24987264815655	46.0178103073667	0	4.51529878938856	103.257385813637	6.2767062556992	217.723409786893	189.824301095043	247.184587605847	175.971055237279	20.3335140207588	40.4389709907092	3.67759023373628	0	0	0	0	0	0	0	0	0	0	0	2.35266742763414	0	0	12.64502168933	22.4678865949066	31.1501018758676	0	46.7086924781658
miR-196d-3p	78.8662138186565	29.8215501122536	21.8108409630201	81.8452545425247	36.6798204648109	112.257508747608	68.16986970752	0	16.1217379594276	0	0	0	0	0	21.050689118872	0	0	86.9225305805815	21.8095023484102	31.60709152572	0	0	100.776984150064	96.5627966439999	155.147773071755	96.4405933357458	27.1113520276784	0	11.0327707012089	45.0139187120814	10.9609969700672	0	0	0	0	0	0	0	0	0	11.7633371381707	0	20.2623086656259	63.2251084466498	10.2126757249576	47.8117842745875	0	19.7775544727368
miR-196a-5p	180.977206447022	217.100884817206	59.9798126483054	84.4854240438965	93.5335421852677	793.332028283399	0	60.7447923681802	0	0	0	0	0	0	515.741883412363	22.3399797489836	136.652742865116	153.392701024556	190.227326038912	164.808405812683	98.5638682766534	389.15578785335	639.256989011603	897.126153436136	886.621313345087	860.567157519244	44.0559470449774	99.8068220196228	69.8742144409894	135.041756136244	192.239023782716	132.677039728989	0	0	0	0	0	0	0	0	103.517366815902	0	103.844331911333	63.2251084466498	111.318165402037	170.238928856486	15.76960412073	99.3085713950191
miR-194a-5p	39.0180215734406	0	863.08613525094	36.9623730192047	27.5098653486081	7.87171555242372	128.435986405472	0	10.3639744024892	5209.98220206101	3802.89133794374	249.590186939102	169.923550429343	0	2.63133613985899	16.0103188201049	48.7450332781054	56.2439903756704	0	40.6376891044971	131.418491035538	6.2767062556992	11.6570392113881	10.7291996271111	0.876541090800877	3.96331205489366	50.833785051897	92.063189276721	88.2621656096708	60.5105136785357	182.121180425731	66.9104036564297	453.111924747426	268.460884979229	197.447263032229	330.094985452723	948.323837571565	293.781278896833	226.343767719987	0	0	0	60.7869259968776	140.244786008932	67.4036597847199	49.2606262223023	193.177650478943	85.4222033609698
miR-194a-3p	0	0	31.1583442328859	0	0	0	0	0	0	0	45.5364332257325	14.9072637250317	0.651048085936181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51022802625645	0	0	0	0	0	0	0	0	0	0	0	0
miR-193a-2-5p	460.744722835309	416.30883956706	260.172174344597	234.975085622087	449.327800693933	854.594510191393	181.786319220053	21.2033709209686	154.30806332595	140.592870932639	40.4435426675914	0	18.8803944921493	59.9575942436386	534.161236391376	0.372332995816394	109.572168821724	204.523601366074	231.42305269702	207.703744311874	0	191.439540798826	588.492463413623	720.507021112922	628.918232649629	450.760691043239	308.391629314842	284.793604211165	272.141677296485	101.096833828773	0	10.2939082548353	332.456940444204	147.22048531119	112.827007446988	77.81706881395	309.603667135847	43.6025742401625	165.315925911527	177.867614878348	14.1160045658049	188.159080114647	0	50.5800867573199	115.403235692021	658.860875723293	47.3088123621901	151.066852249203
miR-191-5p	12179.4339256159	34618.0482323085	19336.868430929	30161.2963836711	20788.2882484316	14189.2806559972	0	0	0	0	0	0	0	0	14019.7589531687	9680.28555823043	12392.0706822561	10982.9173933582	6264.17373007116	4515.29878938856	12559.8529289678	7469.28044428204	16892.929984916	14080.0112029627	13710.4174717619	11629.150231469	18283.2180236656	14110.6196648432	16902.204714252	0	0	0	0	0	0	0	0	0	0	0	7523.83043357399	10387.4880404469	5853.27441578267	8710.12084909574	5140.03969237114	4366.4474199254	5069.9277248147	6678.0806272837
miR-18c-5p	37.3576802298899	31.0144121167437	18.6950065397315	18.4811865096024	66.0236768366595	17.7969221185232	109.66457300775	69.9138176313017	0	0	0	0	0	0	81.5714203356288	34.2546356151082	157.900577883777	270.993771810048	0	31.60709152572	0	0	14.2892738720241	36.3142141225299	32.4320203596324	47.2955238550644	6.77783800691959	14.6268618477033	88.2621656096708	47.2277179930035	188.866409330388	17.7283975499942	0	0	0	0	0	0	0	0	2.35266742763414	0	0	57.4773713151362	28.5954920298812	27.8902074935094	98.5600257545627	55.1246731048623
