MirID;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj
miR-29b-2b-3p;1.01508227232622;-3.00663031810485;2.93762160820355;-1.0234913542672;0.306075585642095;0.998650148790064
miR-29b-1a-5p;24.9513926304222;1.68561958681699;1.63652610633411;1.02999859292978;0.30301066609466;0.998650148790064
miR-212-3p;0.346484266927935;-0.819887494264518;2.94730405669407;-0.278182189042338;0.780872506551617;0.998650148790064
miR-19b-2-5p;2.34191394418542;1.76353914743768;2.91447548893431;0.605096578829873;0.54511482729657;0.998650148790064
miR-1388-5p;42.0032524412232;0.761710166211528;1.67863926872157;0.453766440714589;0.649996940337052;0.998650148790064
miR-129-1a-3p_gac-miR-129-1b/2-3p;0.567487333064152;-2.57403798149609;2.93971280770985;-0.875608656309989;0.381242817914857;0.998650148790064
miR-124-3p;0.192468307461477;-0.862513258975683;2.95100449306876;-0.292277853524633;0.770074190224965;0.998650148790064
let-7f-3p;5.2364672663044;-0.552353264219778;2.61289327719967;-0.211395264031509;0.832578852000733;0.998650148790064
REV_miR-18a-3p;8.79205453572679;3.91747240803144;1.81103995096222;2.16310656534664;0.0305329842633062;0.998650148790064
REV_miR-7132b-3p;1480.88704971642;0.462476046524124;2.08588770251954;0.221716656158191;0.824534463065182;0.998650148790064
miR-205-1b-3p;0;0;0;0;1;NA
miR-205-1a-3p;0;0;0;0;1;NA
REV_miR-733-3p;0;0;0;0;1;NA
