Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-150-5p	-2.04156990127384	0	-2.64674410347778	0.604166538629864	-1.29666457026062	2.08630146468923	-0.491131886860094	-0.00948179650991499	-1.71496558098808	-1.89090418393876	0.063531394132438	-1.06231443186424	-0.155578535852177	0.69787159981048	1.4052243290983	1.3674181974311	0.973334094932108	1.68666860515825	2.64309766115338
miR-148a-3p	-0.246219216060934	-0.888323509085704	-0.711557867344146	0.862665651444666	1.53622953376304	-0.820265817096647	-3.43065659366852	-0.896438357806035	0.327535680220086	-1.03319467571625	0	0.937577134268145	1.45593106104549	0.479235728383189	1.57440002269117	1.07890755005802	0.588230395118242	-0.111752084222176	-0.773946769661855
miR-146a-5p	-1.06312933883841	-0.955361259561208	-1.89735661485114	0.412333658512225	0	0.479226765835733	0.624920527631755	-0.472185913133403	-1.66220245682801	0.580755578043675	-0.555694912305524	0.446497740998533	0.44666023221103	-0.110364868712081	-1.32870034227961	0.775089844859265	-0.167133808603426	0.410697209329681	0.394416969011868
miR-146a-3p	0.432195193728636	0.515150417710335	1.0203974976838	-5.64174585455993	-5.64174585455993	1.95005926881883	2.72058083992835	0.704050991415929	-0.654018595978359	0	1.06556579779963	-5.64174585455993	-3.09086916522712	-4.99666218374735	-3.29713725252518	-2.99055061905036	-0.185351324289552	2.2906042525365	1.87739228771049
miR-145-5p	2.52473786198249	1.39096723429697	-0.607465400587856	0.80887499719962	0	0.0725352522955811	-0.548995984123762	0.261063551970645	1.81374503099764	2.01169075015628	-1.24381598338207	0.532396066846536	-2.32082918118674	-1.01013088501845	-1.58595255834086	-0.407636951684737	0.934946909320004	-1.5555067312259	-0.126622583494772
miR-145-3p	2.45768299408507	0.36326713639547	0.546781969750459	0.876766990202293	-2.26929259631538	-1.03084273152084	-0.329324533766068	-0.817003748655311	-0.0724053938236979	2.62555400477741	1.25403715446854	0	-1.3258142090082	-0.630367837041459	-2.33339088959786	1.21219826547432	0.534318652594177	-1.1721818373024	0.695782336061444
miR-144-5p	0	0.680382484452529	1.69605732607024	-0.702655364855053	1.49827351905868	-1.5199070262126	-0.609207693806455	0.516864955017846	1.9977975177877	0.995952953592971	-0.900249982151122	-0.355740963753037	-0.646675521218514	0.0527585609657031	1.76413760373439	1.07191029500599	-0.561981440639633	-1.11852632018162	-3.47436580857446
miR-144-3p	1.39936520106723	0.981736497742128	0.784581372429341	-0.907187303736247	1.83538847121117	-5.54252594398213	-0.830429772185409	-0.0835519928767106	4.48034268339405	1.86605192317126	0	-0.284896590440193	0.23880538660134	-0.203812784237174	3.17569953786327	1.27264360823462	-0.0383174832211424	-1.10506956263138	-5.54252594398213
miR-143-5p	2.6763144310297	0	3.78930708380429	0	0	0	-2.58126853225349e-15	4.04467069057389	-2.58126853225349e-15	2.13868718437794	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	-2.58126853225349e-15	0	-2.58126853225349e-15	-2.58126853225349e-15	3.69577481507941
miR-143-3p	1.49110533519785	-0.631388830915466	0.134531179092878	-0.533139513866814	-1.30391487857362	-0.543874398093424	1.69692005894858	2.38118064655959	0	3.16646486563273	0.867244620247696	0.077322226897758	-1.51122277600818	-1.81626652666193	-1.88584237146776	0.542664881975476	0.0875961902772833	-1.50224759789332	-1.18418319614104
miR-142-5p	-2.07125453971701	-1.27416925966695	0.27401884014637	0.57402829741131	-0.527663488040746	-1.55351019837702	0.748808279771866	1.00799954603313	0.577730099188596	0	1.13205299433968	-1.02866808887771	0.0426864495163102	-1.25978594883397	1.11475825735145	-0.461728066921687	-0.654847930760798	0.218439297392601	-1.96972726906689
miR-142-3p	-3.62020204118523	-1.71572247384793	-4.05130875228844	0.0380053400690334	0.889991490689601	-6.55312571986149	-6.55312571986149	-0.182543749189717	0.863992122625913	-0.497419851137268	-2.34041709951324	0.00362569411094249	0.562669557445416	-1.31140403683319	2.39099100233265	0.267916158713963	0.643967531599383	1.90948674341764	0
miR-140-5p	0.413145378925895	-1.38954893707479	-1.38954893707479	-1.38954893707479	3.81544574768875	4.00441693360148	-1.38954893707479	-1.38954893707479	3.59817832150678	2.34793141589165	1.25719828393276	-0.250852749327777	0	5.7843855700226	-1.38954893707479	2.45036137091513	-1.38954893707479	-1.38954893707479	3.0189367872281
miR-140-3p	0	-0.240187433523168	0.873530751704228	0.802418447499603	1.04043669935633	0.143245652081214	-1.18914139214111	0.21681148796856	0.780403863223722	-0.403195406465533	-0.459252727799599	-0.0582763420698473	-0.613407970243289	2.60342662107981	1.88017308813822	0.285798052881407	-0.19307500087257	-0.523825391872201	-1.30650090143598
miR-139-5p	2.0458563707627	1.03122230483222	-0.409644950953655	1.37370823884152	0.259741975304825	-2.01792785866394	-0.612630969107137	-1.32552063547005	0.348094333976845	-0.00268662988833679	0.257560650323915	2.4757553562103	0.985268250752863	0	-0.0443246375637871	0.779408050560762	-1.17193334381144	-1.61980666491074	-2.2004658739158
miR-1388-3p	-2.354202494621	-1.18535491618367	-0.142082099701955	0.310059400205173	-1.48225315330997	-0.227812026736524	0.160469370809766	1.63139181560734	-0.252391822557732	-1.59431481739992	0.913306150760206	-0.0712201597296644	0	-0.1523762769742	1.69146282928014	0.534094610701459	0.177513708679319	0.626880845043887	0.175337314116794
