Gene	B9_Immature	B31_Immature	B27_Immature	B11_Immature	B14_Immature	B17_Immature	B19_Immature	B43_Mature	B54_Mature	B60_Mature	B48_Mature	B49_Mature	B59_Mature
miR-20a-5p	7.14740984146631	4.99206997968669	4.21967771792643	3.9881746780149	4.27915270676817	5.70270723766628	5.98016233069956	4.53864296476941	4.99079853829505	-0.0600205376309976	5.1773336322353	5.97874413685177	-0.0600205376309976
miR-206-1-3p	14.1448615574017	13.4216896094236	14.836712133535	15.3946583087849	15.4374752215829	15.3684827723533	15.0173777912739	12.6500049002633	12.7075315997984	15.5274128839733	13.0066372723327	13.1968404138084	10.3540637253314
miR-205-1-5p	9.3018491204622	13.8613255692378	12.6370478955115	10.7293938845988	11.6097753315488	9.69721427200312	11.8016594395892	9.87348424697013	12.2265041251108	7.66360784377804	9.27283996389446	10.1507734250006	10.2312428223652
miR-204-2b-3p	4.57336295975732	6.02979580729944	5.90368903231325	3.82067657723989	5.22092614549842	5.61366618292084	5.65325954390609	3.23119324246378	4.19418431068836	-0.0600205376309976	3.91166171012856	1.81785295563763	-0.0600205376309976
miR-204-1/2b-5p	12.8886467148494	12.6012394219719	13.4217050520731	12.0117781604353	13.5157196510092	12.5644882166042	13.6176945100359	10.085039777945	11.2702199227501	9.69636467995356	10.0467721878862	9.28909509325867	10.4864671715291
miR-200b-5p	-0.0600205376309976	5.62824649496586	0.268673221908771	-0.0600205376309976	3.50347723154207	0.921755411529489	3.82007405868606	3.70086263692697	3.64653589880559	-0.0600205376309976	-0.0600205376309976	4.16163795571546	4.87984581023481
miR-200b-3p	7.53817470526438	12.9733064882371	10.5861119023349	10.3884335567916	10.6545127692389	9.421018278566	11.7933596529637	8.80868973390593	10.6855375523649	7.97945026379737	6.41788420308554	9.83856171528256	10.9308011640281
miR-200a-3p	5.5274771922013	9.70446288525806	8.00816752803899	7.38977586857929	7.57090293562909	6.36860477812484	8.57329790343076	7.36953198478522	9.37495531743618	6.76121132430553	6.2499809940928	8.51323563727642	10.8934835989938
miR-19b-3p	6.15175760552694	5.4062302095834	5.09148229880112	5.80421521140466	4.04717975242508	5.88116771726852	6.3176792760346	4.61153503729649	4.03367869871193	-0.0600205376309976	6.49503458567812	4.39070034121863	-0.0600205376309976
miR-199-5p	10.729730286622	10.6975172096622	10.9665939433937	11.0178304198697	11.3939205186718	11.4342047436574	11.1088035806161	10.8470341595327	10.2538003305184	10.5534984955257	10.8489813882926	9.21128122239725	10.1401080876294
