Gene	D1_P_M	D2_P_M	D3_P_M	D4_P_M	D5_P_M	D6_P_M	D7_P_M	D8_P_M	D9_P_M	D10_P_M	D25_M_I	D45_M_I	D53_M_I	D56_M_I
a192_gac-let-7i-5p	1734.70120480601	1460.05624439573	1629.13281198143	2655.37553325198	1517.59244782193	2089.39346323577	4405.9318177846	3015.56284984677	1711.9810645324	931.286719640808	954.691839089376	1813.14969181582	5355.18086097606	2500.89872269801
a184_gac-let-7h-1-5p	21973.2399670072	17770.2210463622	30210.4377766662	40716.6889075269	37073.8701344647	29435.3307391767	49238.3972194431	40267.1170181652	35855.2571004665	40269.8259738568	47541.8176408065	14218.6138246814	41017.9297843422	20725.6970594986
a82_gac-let-7h-1-3p	1975.30372485341	1976.06685220651	2193.90932683902	935.384651566154	1730.12564942662	1626.66847934131	740.408090556544	1501.61462972942	1271.01624488012	2668.18478845186	3685.66128263831	1384.40240937026	508.791981986722	1023.79577797255
a191_gac-let-7g-5p	62306.3856267383	56965.033345222	76163.1372143352	131403.394290611	153733.520142554	87508.1085552326	139323.899965355	125712.175627286	119175.37449443	187788.005491585	115445.804650909	89415.2457540213	63530.1074799798	111445.104387869
a84_gac-let-7g-1-3p	2.14823678613748	19.4561376715538	5.49851961613789	0	0	7.92337301189143	1.25919743291929	0	9.26396679941775	23.6312662423273	0	11.2828232222515	0	0
a186_gac-let-7f-5p	16609.0927120219	10771.9329178072	21034.1940401344	32548.5936815124	41125.1745105078	20178.4540493839	33281.8473494898	33179.4137419064	23274.7901868572	25244.6372375989	18835.2744087008	16132.1806431753	23339.6909191951	14740.8089694711
a185_gac-let-7e-5p	123824.368352964	92220.4007251067	175325.796480173	254901.159496245	309981.431013183	153683.327613249	317198.129339534	277335.169061197	214812.862144899	264349.011522863	113993.87747896	146254.724300758	252854.674989202	118169.469066926
a83_gac-let-7e-1-3p	110.63419448608	89.6674170949872	160.242571670304	115.410643576322	381.154584696017	208.384710212745	146.066902218638	257.977598947355	246.421516864512	404.953971516245	368.719123750865	260.633216434011	230.740898845528	51.1897888986276
a193_gac-let-7d-5p	51133.4061020373	64563.0780654784	42280.4738368912	53713.4165438152	28864.1165452058	97489.9738756134	158901.901652384	150611.639022101	86831.1608109426	51469.9720242544	52682.4660051339	28269.1135833512	137582.995951196	54728.0517770786
a91_gac-let-7c-2/d-3p	457.574435447283	473.714656350876	136.677487601142	188.938392306397	70.2589096213857	593.460638590668	274.505040376406	179.864859823853	224.18799654591	189.050129938618	353.419575047509	283.198862878514	86.3203362587586	233.129400044352
a189_gac-let-7c-2-5p	37172.0152289298	56856.7557094847	22042.7796382945	44745.8233917358	22539.9364429108	80207.5126620758	86117.7716347833	86657.8616639333	66037.2609329695	34584.358145646	52186.7606271452	12387.41161571	51916.7022402438	53634.5638768705
a190_gac-let-7b-5p	140062.890219377	219905.956749339	105998.890154302	107826.116685165	58448.3869140307	278497.05332037	473847.326784426	454579.140927617	262972.519948352	146815.686421252	444257.585563941	54673.1764880643	308705.592555085	229007.696921346
a81_gac-let-7b-1-3p	6688.53523363903	9660.39531344107	4442.80384983942	2116.48228623028	1126.77726305297	5766.63087805459	2559.94838112492	4156.41996072949	3175.68781884041	3622.02862586944	18250.8316482326	3857.5972596878	3277.68276813306	4131.57103411936
a187_gac-let-7a-5p_gac-let-7c-2-5p	1257.79263828349	1435.52459254899	1017.22612898551	2246.78462575194	1232.16562748505	1286.75577713117	1495.92655030812	1856.20535338216	2319.69728657421	2536.06452718794	2088.38839800801	2175.3283172501	2239.34872332818	2233.2316337582
a188_gac-let-7a-5p	626133.686634774	640692.305362326	729900.986444225	1171835.93051713	1041521.5891729	981964.218133536	1302153.6941459	1413951.58044887	1184959.5516936	1370298.71655457	1447216.44090266	602732.929661967	1028686.91722473	784817.173615976
a85_gac-let-7a-5-3p	496.242697597757	394.198267606264	867.980596547482	509.109855131031	1478.0718111599	553.843773531211	249.32109171802	441.953655567181	548.426834525531	648.785673198441	690.009646521328	656.66031153504	161.020627251915	401.500633409718
a158_gac-let-7a-3/7-3p	520.947420638338	908.517037358644	391.965898350401	423.482603445373	660.433750441025	965.859170149566	265.690658345971	301.145165305079	476.167893490072	611.190476903829	411.55786012026	442.286670312261	337.811315935719	331.191766729675
a267_REV_gac-let-7b-5p_gac-let-7c-2-5p	12.8894207168249	0	0.785502802305413	0	0	7.13103571070229	12.5919743291929	0	22.2335203186026	6.44489079336199	1.52995487033554	0	0	0.616744444561779
a257_REV_gac-let-7f-3p	30.0753150059247	32.1449231095237	19.6375700576353	11.1687719589989	15.8082546648118	54.6712737820509	52.8862921826103	0	18.5279335988355	24.7054147078876	136.165983459863	9.02625857780124	0	0
a253_REV_gac-miR-103a-5p	0	0	5.49851961613789	12.0995029555821	30.7382729593562	0	0	0	0	26.8537116390083	0	10.1545409000264	0	0
a252_REV_gac-miR-10c-3p	0	3.38367611679197	0	0	0	0	0	0	7.4111734395342	0	0	4.51312928890062	43.1601681293793	11.7181444466738
a260_REV_gac-miR-132-3p	32.2235517920622	18.6102186423558	19.6375700576353	27.9219298974971	24.590618367485	11.092722216648	13.8511717621122	0	12.9695535191849	62.3006110024993	0	10.1545409000264	48.9701907621804	48.7228111203805
a250_REV_gac-miR-181b-2/3-5p	73.0400507286742	65.9816842774434	32.9911176968274	29.7833918906636	123.831328207692	20.6007698309177	91.9214126031083	92.5019279094101	48.1726273569723	0	0	9.02625857780124	159.360620785401	46.8725777866952
a268_REV_gac-miR-190a-5p	40.8164989366121	23.6857328175438	10.2115364299704	20.4760819248312	129.978982799563	30.1088174451874	23.9247512254666	31.8617751687968	1.85279335988355	33.2986024323703	0	15.7959525111522	0	0
a261_REV_gac-miR-191-5p	41688.6830717839	24092.619870588	55793.4785449512	54714.8830961388	39285.2693147978	39279.3293691506	31384.2368180804	41423.3911170328	65175.7120206237	58451.9370503966	66975.3044038085	40047.2527450596	19203.784807874	24867.1360047309
a251_REV_gac-miR-193a-2-3p	0	6.76735223358394	0	3.72292398633295	0	9.50804761426972	0	0	0	0	0	0	29.8801163972626	0
a269_REV_gac-miR-27b-3p_gac-miR-27c-1-3p	55.8541564395744	42.2959514598996	32.9911176968274	24.1990059111642	28.1035638485543	55.46361108324	0	210.698835793656	12.9695535191849	80.5611349170249	0	33.8484696667546	0	108.547022242873
a264_REV_gac-miR-459-5p	36.5200253643371	0	0	0	0	0	0	0	11.1167601593013	0	0	0	88.8103459585305	0
a255_REV_gac-miR-460-3p	26.8529598267185	7.61327126278193	24.3505868714678	0	23.7123819972177	0	30.220738390063	0	9.26396679941775	0	286.101560752746	20.3090818000528	0	0
a256_REV_gac-miR-730-3p	10.7411839306874	9.30510932117792	0	0	43.0335821430987	0	0	0	0	0	0	12.4111055444767	40.6701584296074	4.93395555649423
a254_REV_gac-miR-7bb-3p	0	0	0	5.58438597949943	57.9636004376432	0	0	0	0	3.222445396681	0	0	0	23.4362888933476
