Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-27c-1-3p	2150.33545955969	2340.22059241197	3784.96533924283	1369.73357545598	2033.00807422472	594.41643834625	990.263484758246	1210.17703736297	5810.25100877314	3699.27709075506	3682.08687687278	2307.61853692295	2358.32650261812	1828.68881230768	1645.54167406664	1651.89591279651	841.405450294547	482.909014202143	502.045037440884
miR-27b-5p	23.1931405499505	28.6467680803726	96.8593492325922	1.00273321775694	67.562201862453	47.6895709847995	180.950653482287	21.3891755440897	40.4291819695944	63.8861007773242	22.4175761149028	90.2313404620454	50.8929274522563	65.1494782910468	19.5509901869303	110.053025502765	53.7695898713509	168.536621765705	236.314168014166
miR-27b-3p	1518.81937544247	1150.27791830419	1953.95110278825	2039.55936491762	1138.32073440981	850.747882389547	2025.76463288706	944.50096218375	1449.67495348117	1007.90518566778	1370.27434002343	1850.70238734919	1360.30756935946	2595.77137928291	1003.61749626242	2022.40776532248	526.469281048063	581.279368947024	1613.01579412159
miR-27a-5p	19.2171735985304	46.2755484375249	57.7430735809684	0	22.520733954151	86.0115476690133	19.8604375773242	34.8981285193042	14.4389935605694	102.625544865702	148.516441761231	55.6746568808365	41.404415554378	67.8515303860672	91.2379542056749	101.982470299229	0	131.389774519386	110.802908653945
miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	0	17.6287803571523	9.31339896467233	0	40.9467890075473	12.7739922280713	38.0658386898713	1.12574608126788	57.7559742422777	9.51495117960147	5.60439402872569	32.6368678266973	44.8547835172429	43.8332895414416	58.652970560791	82.9066125454165	49.0425929595838	0	43.144495405076
miR-27a-3p	37.1090248799208	149.844633035795	65.1937927527063	0	22.520733954151	47.6895709847995	321.077074166741	379.376429387275	115.511948484555	154.95777635351	235.384549206479	32.6368678266973	79.3584631458912	93.070683272924	91.2379542056749	186.356456518016	7.09049536765067	86.6759769080769	220.134982237263
miR-26b-3p	53.6755538441711	37.4611582589487	65.1937927527063	0	90.082935816604	75.7923538865563	108.129049032098	55.161557982126	98.1851562118721	0	2.80219701436285	96.950695602836	31.0533116657835	59.745374101006	130.339934579536	30.0811603040892	0	184.358427074322	121.589032505214
miR-26-5p	28905.9423979826	21117.0752703239	24466.2990801942	20553.022764364	27858.1479012848	27108.9663064129	24206.5633338286	16712.8263225029	43423.8292340565	20223.349092873	15022.5781939992	19427.5755277802	20404.6135403919	28523.4623710562	26700.1355986179	24424.0679498287	24209.9055582293	28340.2928306266	30786.539141663
miR-24-6-5p	9.27725621998019	4.40719508928809	7.45071917173786	0	0	0	0	0	5.77559742422777	87.6734787263278	50.4395462585312	0	0	0	0	0	0	0	0
miR-24-3p	763.385654672656	1101.79877232202	471.25798761242	153.418182316812	399.231192823586	511.811288604723	1077.98041739143	1801.19373002861	2183.1758263581	1465.30248165863	938.735999811553	513.550714331854	736.653560071643	475.260940713028	498.550249766724	563.104647155816	524.69665720615	352.895048840027	414.285211560104
miR-24-2-5p	272.353736172276	284.264083259082	530.863740986322	387.055022054179	217.01798174	56.2055658035137	67.3048162342652	0	317.657858332527	308.556273967076	327.857050680453	192.941483328416	274.304253047755	175.633386176324	149.890924766466	179.019588151165	53.1787152573801	141.020438620284	105.409846728311
miR-23b-2-5p	34.4583802456407	37.4611582589487	72.6445119244441	257.702436963534	182.213211083585	71.5343564771992	35.3074445819096	46.155589331983	17.3267922726833	117.577611005075	67.2527283447083	289.892178931252	163.029886245364	51.9394458265027	149.890924766466	292.374204419013	66.1779567647396	15.1339007299817	177.480765189062
miR-23b-2-3p	810.434596931127	720.576397098602	583.018775188488	530.445872193422	524.118899296605	1025.32577617319	549.472106305968	1076.21325369209	912.544393027988	526.720511727939	229.780155177753	671.935514079061	743.554295997372	1141.46689614083	371.468813551676	786.145445508087	675.960558382698	517.304243133919	1570.85185543027
miR-23a-3p_gac-miR-23b-2-3p	19.2171735985304	24.2395729910845	61.4684331668373	52.1421273233609	75.7515596639624	0	0	0	86.6339613634165	37.3801653484344	36.428561186717	11.5188945270696	65.5569912944319	37.5285013197274	234.611882243164	88.7761072388974	0	0	0
miR-23a-3p	18567.7656631318	28014.3355850597	22417.3513079663	6105.64256292201	6164.53908508624	14492.5199824878	11496.4349631627	13819.6588936445	31705.1420602983	24542.4572890421	16908.4567846654	7919.23998736037	10411.4853279446	8420.79524012572	5650.23616402287	6514.40542292702	15294.7893826365	12764.0694565823	20665.7230206745
miR-23a-3-5p	20.5424959156704	55.0899386161011	9.31339896467233	119.325252913076	0	0	0	114.826100289324	11.5511948484555	37.3801653484344	50.4395462585312	0	32.7784956472159	33.9257651930336	0	21.6437616822105	77.9954490441574	68.7904578635531	84.3278773826485
miR-23a-2-5p	62.2901489055813	136.623047767931	83.8205906820509	0	0	0	188.122478162987	78.8022256887515	72.1949678028471	133.888955884392	95.2746984883368	0	0	0	0	0	128.219791231683	35.7710380890476	43.6347737619518
miR-23a-1-5p	11.2652396956902	6.61079263393213	65.1937927527063	0	0	0	0	0	0	29.2244929087759	11.2087880574514	0	0	0	0	0	44.3155960478167	41.9621792967674	60.3042378957312
miR-22b-5p	675.914381741414	610.3965198664	1639.15821778233	1110.02567205693	1095.32660595189	189.055084975455	198.052696951649	183.496611246664	736.388671589041	460.115853470728	456.758113341144	740.088973364223	501.165946606118	1992.01285005113	1228.45388341212	559.069369554048	134.719411985363	488.412250831227	532.932573924063
