Gene	D1_P_M	D2_P_M	D3_P_M	D4_P_M	D5_P_M	D6_P_M	D7_P_M	D8_P_M	D9_P_M	D10_P_M	D27_G_F	D28_G_F	D29_G_F	D31_G_F	D35_G_F	D36_G_F	D38_G_F	D41_G_F	D44_G_F
a221_gac-miR-19c-3p	20.2786021087111	0	6.9254885821572	25.0087621546114	0	9.95103560520079	0	0	3.24657479235717	43.3982510090202	2.50527235322964	0	0	6.51219186342019	0	1.80368584421116	5.7560897158284	5.1502855264469	0
a220_gac-miR-19b-3p	352.11027297853	547.556271714963	351.12227111537	406.594068578199	1153.99159929958	199.020712104016	248.018326417497	255.746976737939	329.527341424253	1226.90472123418	796.676608327026	530.357599655519	537.946064416172	52.0975349073615	127.184162656991	373.362969751711	253.90751302043	601.111896443873	177.040822499056
a157_gac-miR-19b-2-5p	101.393010543556	79.0668300587058	61.6368483811991	91.9677059879259	186.720126146617	94.2031370625675	60.9167819271045	148.440552931811	82.7876572051079	199.812780687364	68.8949897138151	128.533724151808	175.500134490382	71.6341104976221	97.2584773259341	60.423475781074	63.9565523980933	226.612563163663	38.8247417761088
a222_gac-miR-19a-1-3p	44.2442227826425	175.868276205346	117.040757038457	95.1946430401338	294.619871173965	33.1701186840026	33.7217899953614	31.2977069434541	116.876692524858	289.321673393468	122.758345308252	46.1723086758923	20.3478416800443	3.90731511805211	22.4442639982925	45.0921461052791	23.6639243872945	287.680234405819	40.3777314471531
a72_gac-miR-199-5p	7266.19183740772	11063.4446695228	4035.482196823	5434.9687301812	4291.50191569765	8962.56606841751	7930.05964729628	3336.33556017221	6538.60163180735	3883.23933507795	9334.64478813364	11286.0097206694	12765.7271740178	10685.2044094998	14736.5296702122	9048.1900374853	14376.1538480434	3429.35440553843	8210.65639081148
a20_gac-miR-199-3p	32201.498393992	69634.9700692729	23314.6573118322	45318.2972269451	24454.9798002764	62163.4560233157	61922.996628579	48097.4218105019	49888.4915467565	40326.9206199027	18570.3313183147	55972.0692172918	37796.1159206824	52931.0954658793	59428.6703568121	32430.2714789167	56093.0942807477	23991.5014923401	45205.97633443
a153_gac-miR-196d-5p	150.246006532723	83.5004840806893	49.8635177915318	137.144824718837	82.6466132124369	192.386688367215	417.715076071574	184.209360867187	232.130097653538	156.414529678344	10.0210894129186	98.5841185242024	55.9565646201219	156.292604722085	65.4624366616864	79.3621771452912	195.067484814185	20.6011421057876	122.686184012504
a69_gac-miR-196d-3p	453.503283522085	471.445211004246	102.497231015927	395.299788895471	114.021716376418	685.294652011495	321.988704471838	444.427438597049	480.493069268862	301.979496604432	73.9055344202744	235.853144317396	171.684914175374	420.687594376944	254.368325313982	211.031243772706	507.17546051688	167.752157147127	211.206595262032
a154_gac-miR-196a-5p	910.693585609391	812.097628359978	430.072840951962	676.043312437561	558.629885602583	2032.66487295568	674.435799907228	1132.08277115465	1021.04777219633	650.069634905949	125.263617661482	874.778064372986	563.380866516227	1557.71629373011	544.273401958593	553.731554172827	575.60897158284	401.722271062858	180.146801841145
a216_gac-miR-194b-5p	35.026676369592	15.5177890769423	7.61803744037292	0	0	9.28763323152074	15.2291954817761	0	3.24657479235717	0	13.778997942763	2.49580046896715	2.54348021000554	3.90731511805211	31.7960406642477	0	3.8373931438856	11.0363261281005	3.1059793420887
a215_gac-miR-194a-5p	6052.24097480897	3088.04002631151	2963.41656430507	1078.6037097005	391.806166340442	901.563825831192	698.367392807162	869.18203282964	1667.11615587541	336.336445319907	346.980220922305	2166.35480706349	989.413801692156	1281.59935872109	824.826701937249	961.36455496455	143.90224289571	273.700887976892	1947.44904748961
a71_gac-miR-194a-3p	121.671612652267	13.3009620659505	24.2392100375502	12.9077482088317	0	28.5263020682423	0	0	30.8424605273932	0	1.25263617661482	16.2227030482865	0	39.0731511805211	9.3517766659552	7.21474337684465	0	11.0363261281005	1.55298967104435
a207_gac-miR-193a-2-5p	524.478390902574	1746.1207423245	198.068973449696	684.917389331132	599.187945790168	1882.07253413031	654.855405716373	755.616067634821	1042.15050834665	1071.39432178519	508.570287705617	1185.5052227594	1954.66454138926	2197.21353471797	1155.87959591206	1022.68987366773	2746.93392549811	698.967321446364	526.463498484035
a195_gac-miR-190b-5p	0	11.0841350549588	58.1741040901205	4.84040557831189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a131_gac-miR-18c-5p	105.080029108776	35.469232175868	373.283834578273	205.717237078255	561.690871277118	109.461391657209	145.765156754143	25.0381655547633	129.862991694287	246.827552613802	261.800960912497	41.180707737958	34.3369828350748	88.5658093425146	82.2956346604058	93.7916638989805	56.2817661103221	38.2592639107484	79.2024732232618
a130_gac-miR-18a/b-5p	176.055136489265	49.5091365788158	248.625040099443	70.1858808855224	91.829570236041	89.5593204468071	14.1413958045064	20.5670645628413	84.4109446012865	109.399757751905	157.832158253467	21.2143039862208	67.4022255651468	49.4926581619934	59.8513706621133	36.0737168842233	88.2600423093687	82.4045684231503	57.4606178286409
a32_gac-miR-18a-3p	79.2708991522344	124.142312615538	153.053297665674	75.8330207268863	189.781111821151	121.40263438345	69.6191793452623	84.0566986481339	178.561613579645	493.655105227605	207.93760531806	143.508526965611	166.597953755363	65.1219186342019	145.887715988901	116.33773695162	79.9456904976166	298.71656053392	113.368245986238
a76_gac-miR-184-5p	53.461769195693	6.65048103297526	40.1678337765118	0	32.905596001248	84.9155038310468	3.26339903180917	0	21.1027361503216	5.42478137612753	15.0316341193778	0	0	15.6292604722085	0	0	0	0	0
a204_gac-miR-184-3p	19489.580135754	2394.17317187109	9368.80095394226	768.817752688539	2307.98319859917	27045.5879701884	4606.83163323728	10033.150625873	3853.68427852797	3500.79224806096	3171.67479918873	319.462460027795	461.641658116006	4240.73934145923	2734.4594971253	629.486359629696	1882.88090259987	12902.9367538999	451.919994273906
a159_gac-miR-183-5p	788.100218315819	206.90385435923	586.588882908715	312.206159801117	399.458630526779	880.99835224711	369.851890271706	543.685880617717	363.616376744004	377.022305640863	494.791289762854	83.6093157103995	115.728349555252	599.121651434657	170.202335320385	248.908646501141	383.099748864579	281.058438728959	378.929479734821
a243_gac-miR-182b-5p	5.53052784783031	7.38942336997251	0	8.06734263051982	0	27.1994973208822	20.6681938681247	72.4318360691367	24.3493109426788	69.6180276603033	27.5579958855261	0	0	11.7219453541563	0	12.6258009094781	7.6747862877712	7.35755075206699	9.3179380262661
a241_gac-miR-182a-5p_gac-miR-182b-5p	43.3224681413374	12.5620197289533	80.3356675530235	8.8740768935718	0	67.6670421153654	9.79019709542751	57.2300926966018	8.11643698089294	22.6032557338647	16.2842702959927	4.9916009379343	0	7.81463023610423	13.0924873323373	16.2331725979005	1.27913104796187	0	6.2119586841774
a242_gac-miR-182a-5p	553.974539424336	90.8899074506618	252.780333248738	126.657279299161	156.875515819903	520.107460965162	180.574746426774	502.551751492035	150.965727844609	148.277357614152	97.705621775956	24.9580046896715	10.1739208400222	126.336522150352	67.3327919948775	37.8774027284344	131.750497940072	171.430932523161	113.368245986238
a87_gac-miR-181b-3-3p	51.6182599130829	0	9.00313515680436	3.22693705220793	0	1.99020712104016	30.4583909635522	0	0	0	8.76845323630374	0	0	0	0	0	0	0	4.65896901313305
a8_gac-miR-181b-2/3-5p_gac-miR-181c-5p	3099.86085870889	1764.59430074943	1948.13993816082	1862.74941338703	1448.61147047355	2000.15815664536	1947.1614223128	2061.17755727605	1913.85584009455	1075.91497293196	1281.44680867696	2257.45152418079	2420.12141982027	2246.70619287997	1569.22812454728	2135.56403954602	2105.44970494523	1325.09489044727	2888.56078814249
a88_gac-miR-181b-2-3p	1.8435092826101	0	0	2.42020278915595	0	0	21.7559935453945	0	4.86986218853576	0	0	0	0	27.3512058263648	0	1.80368584421116	0	0	0
a7_gac-miR-181b-1-5p	1439.78074971849	912.593786191605	957.795070912341	1139.91551369245	970.3324588275	1015.66903410416	1312.97421046456	604.492854107857	1222.33540932248	596.725951374028	729.034254789826	673.86612662113	680.380956176482	761.926448020162	682.67969661473	586.197899368628	582.004626822649	723.982994003392	725.246176377711
a6_gac-miR-181a-5p	12574.5768166835	9493.19220340368	10743.5104375005	12099.4004772536	11220.8082364256	9972.26448115855	11776.519306122	6656.5751567735	8884.25191928541	6717.68760410459	20153.6634455558	15216.8954592927	17057.8500284022	17620.6887440423	13453.4659116432	15958.1105066583	17265.7108853893	10513.9400247037	21116.00055719
a23_gac-miR-181a-3-3p	444.285737109035	433.020209480389	258.320724114464	392.072851843263	153.049283726735	443.816187991955	506.914649607691	462.311842564737	409.068423837004	453.873375136003	460.970112994254	386.849072689908	501.065601371092	614.750911906866	548.014112624975	539.302067419138	617.820296165581	542.987245502544	555.970302233877
a21_gac-miR-181a-2-3p_gac-miR-181a-3-3p	51.6182599130829	60.5932716337745	83.1058629858864	45.983852993963	34.4360888385154	77.6180777205662	15.2291954817761	80.4798178545963	50.3219092815362	65.0973765135303	50.1054470645928	131.029524620775	95.3805078752078	79.4487407337263	82.2956346604058	169.546469355849	120.877884032396	114.042036657038	94.7323699337053
a22_gac-miR-181a-2-3p	1686.81099358824	2087.51210201723	1226.50402790004	1434.37351970642	307.629060290737	1969.64164745608	1971.09301521274	1231.34121317532	1801.84900975823	959.282173345218	879.350595983604	1526.18198677341	1262.83792426775	1103.16530166338	1240.04558590566	2801.12411605994	1662.87036235043	1171.32207972907	2644.74140978853
a24_gac-miR-181a-1-3p	333.675180152429	257.89087561204	458.467344138807	223.465390865399	515.010839740464	329.047577345306	325.252103503647	174.372938684959	329.527341424253	113.920408898678	286.853684444794	88.6009166483338	148.793592285324	141.96578262256	100.999187992316	211.031243772706	220.650105773422	156.715831019027	158.404946446524
a2_gac-miR-17a-5p	123.515121934877	76.1110607107168	269.401505845915	112.942796827277	772.898882820012	96.1933441836077	0	34.8745877369917	100.643818563072	55.1519439906299	131.526798544556	44.9244084414087	99.1957281902161	75.5414256156742	147.758071322092	147.902239225315	115.761359840549	125.078362785139	102.497318288927
a31_gac-miR-17a-1-3p	12.9045649782707	0	5.54039086572576	0	0	0	0	0	0	15.370213899028	5.01054470645928	14.9748028138029	16.532621365036	7.81463023610423	0	2.70552876631675	7.6747862877712	0	0
a115_gac-miR-1788-5p	10.1393010543556	0	0	0	0	11.941242726241	0	37.557248332145	0	0	0	0	0	0	0	0	0	22.8084073314077	0
a150_gac-miR-16c-5p	71513.4120910111	117630.752741918	122670.486706892	227997.623955225	422705.286232032	131798.149579016	157699.407013469	146849.735198885	218643.825966086	473101.512723687	306739.283748554	197619.976933288	267426.596240403	166910.082336205	153535.598946319	171707.284997214	178523.84340537	277987.397045046	194994.936086
a149_gac-miR-16a-5p_gac-miR-16c-5p	4229.93204894888	6333.47477040343	7599.3386212011	10849.7691037861	18842.662566017	6535.84018549588	7104.41969224856	6861.35158220353	9655.31343247024	20480.3579553401	14265.0207792896	11144.9969941728	9071.32216898477	9079.29789598043	8523.20925335157	7782.00257484906	9460.45323072596	10165.927874131	8424.9689654156
a151_gac-miR-16a-5p	4625.36479006875	4090.78477761678	7879.12835992025	7371.13096150596	30883.8149632179	4156.21587110553	4037.91240202521	3713.69648389043	6835.66322530803	13429.0462966037	11347.6311239537	5818.95879339691	6445.17885215404	6562.98695995487	5861.69361422072	5774.50023024204	4505.73911644567	8623.78523649772	6715.12733759577
a152_gac-miR-15c-5p	28611.2640661088	48291.3596074443	57083.3396384307	65798.0532287827	104169.933982928	38575.5212247477	43441.2801117664	41891.5336337142	57324.7711086506	136214.452094103	132640.392105567	92927.3867612883	129235.501210487	63557.6901486084	87899.2192386461	85183.5732074827	71122.8840942996	132201.207668215	88813.9262973553
a147_gac-miR-15b-1-5p	75.5838805870142	130.792793648513	57.4815552319048	58.0848669397427	333.647438524282	51.0819827733641	10.8779967726972	108.200644004513	103.89039335543	131.098883256415	871.834778923915	369.378469407138	214.924077745468	283.93156524512	164.591269320812	216.44230130534	438.102383926939	205.275665982669	164.616905130701
a148_gac-miR-15a-2-5p	22488.0479839193	22503.0109885773	33552.6070828352	35456.7775953976	66913.9120917472	18043.2177593501	16431.2141251592	14967.4576805581	27474.1391803226	66162.44192371	70538.4483775338	37068.8764653346	49779.7229301235	39773.8630250252	39041.7972250298	33852.4777670772	39992.0322145277	42030.0086711827	37585.4560186154
a225_gac-miR-155-5p	1537.48674169683	218.726931751186	2187.76184310346	1792.5635325015	4767.4851880878	538.682727428203	2025.48299907622	1852.82425105248	1907.36269050984	908.650880501361	881.855868336834	205.90353868979	417.130754440909	372.497374587635	600.384061954324	969.4811412635	425.31107344732	304.602601135574	656.91463085176
a16_gac-miR-152a-5p	686.707207772264	968.014461466398	732.716691992232	768.011018425487	998.646576316946	935.397346888875	856.098346011272	468.571383953427	696.390292960614	860.731978345568	687.697260961536	515.382796841716	527.77214357615	573.072883980977	746.271777943225	640.308474694963	750.210359629634	710.739402649672	583.924116312676
a169_gac-miR-152a-3p	2498.876832578	2355.74817034723	2672.54604385446	1507.78633764415	1309.33662228222	708.513735090296	2026.57079875349	1745.51782724636	1012.93133521544	1563.24116655408	992.087851878938	818.622553821225	672.750515546466	824.443489908996	1086.67644858399	525.774423587554	676.020758847846	725.454504153805	787.365763219485
a29_gac-miR-150-5p	10307.0603990731	22494.1436805333	7748.23662571748	2315.32733495919	1301.68415809588	3239.3937906797	1802.48406523593	7486.41150087423	2707.64337682588	5840.68128163064	5625.58906917716	9897.09675968923	3964.01390729364	3709.34448540414	5137.86610027579	4227.83961883097	2716.874345871	5277.57115445765	8625.30463298032
a78_gac-miR-150-3p	29.4961485217617	76.8500030477141	24.9317588957659	6.45387410441585	0	0	0	115.354405591588	6.49314958471435	30.740427798056	13.778997942763	27.4538051586386	11.4456609450249	9.11706860878827	5.61106599957312	4.50921461052791	5.11652419184746	0	21.7418553946209
a170_gac-miR-148a-3p	2752.35935893688	2334.31884257431	2449.545311509	1177.83202405589	1119.55551046107	982.498915420158	1804.65966459047	1761.61379081728	1175.2600748333	1220.57580962869	593.749547715425	1083.17740353174	577.370007671258	768.438639883582	617.217259953043	762.057269179217	501.419370801051	707.796382348845	906.9459678899
a183_gac-miR-146a-5p	81739.3580816494	22877.6547534349	42349.3626798913	38690.975255973	17915.183906633	19583.6380710352	51852.1472164159	42556.8334613121	24287.626021624	12075.5633432599	21678.1216724961	19361.1721380127	16834.0237699217	19786.6437578159	18243.4459199454	36787.9764785309	15957.7993888483	16770.0654291863	61301.1612851336
a53_gac-miR-146a-3p	908.850076326781	342.130302029727	571.352808027969	439.67017336333	322.933988663411	453.767223597156	575.446029275683	296.881105863622	410.691711233183	335.432315090552	518.591377118536	486.681091448594	719.804899431568	425.89734786768	291.775431977802	653.836118526547	367.750176289036	530.47940922403	734.564114403978
a121_gac-miR-145-5p	2374.43995600181	7668.74357335747	2563.12332425638	2339.52936285075	2465.6239608377	2918.97044419223	1146.54085984229	1359.21470154429	1741.78737609962	1935.74282104817	3347.0438639148	8318.50296306751	2856.32827583622	2371.74027665763	3534.97157973107	5073.768279766	3245.79503420323	2285.99101866721	3135.48614583854
a113_gac-miR-145-3p	2107.13111002335	3365.14340268548	2126.81754358048	2880.04131909557	967.271473152966	2231.6855850597	2184.3017519576	3049.29087649082	1954.43802499902	1178.08168884903	1772.48018990997	5015.31104238949	1906.33841739915	1975.79901136169	3043.06812710182	3200.64053055271	1746.01388046795	2280.84073314077	4160.45932872781
a48_gac-miR-144-5p	6359.18527036355	5731.97570808767	6460.78829829445	10069.6570714148	91859.4148463678	5934.79763494175	12903.4797717735	10830.7950428319	12453.8609034821	18029.2609035598	10954.3033644966	4251.59609888554	6635.93986790446	4355.35391825542	3321.75107174729	4649.00026345427	2769.31871883744	15496.4733940035	5160.58467688037
a80_gac-miR-144-3p	518.026108413439	742.637048682237	774.269623485175	343.668796060144	3794.8569900044	280.619204066662	773.425570538773	516.859274666185	611.979348359327	1284.76905591287	835.508329802085	259.563248772583	222.554518375485	273.512058263648	207.609441984205	123.552480328465	141.983546323767	253.099745871105	218.971543617253
a120_gac-miR-143-5p	28.5743938804566	44.336540219835	56.0964575154733	12.9077482088317	117.082702050952	19.2386688367215	0	0	17.8561613579645	14.4660836696734	57.6212641242817	47.4202089103758	20.3478416800443	1.30243837268404	0	36.9755598063289	57.560897158284	81.6688133479436	48.1426798023749
a55_gac-miR-143-3p	32230.9945425137	67449.917578772	39635.2637045439	49669.8218418475	35210.5182141727	32628.7823470797	57511.9689372502	50003.0050532591	28516.2896886692	18370.1180000265	29676.2036601817	59819.3456402046	22193.1365724034	23912.7685224789	39406.516515002	76031.6712339553	43812.7966547898	26340.767447475	68151.3987241103
a66_gac-miR-142-5p	1032.36519826166	246.067798220084	2641.38134523476	960.013773031858	4787.38159497227	215.605771446017	664.645602811801	632.213680257773	516.205391984791	752.236350823017	928.203406871582	169.714431889766	162.782733440355	208.390139629446	706.994315946213	409.436686635934	198.90487795807	226.612563163663	406.88329381362
a218_gac-miR-142-3p	221.221113913212	214.293277729203	1078.29857224188	425.955690891446	2058.51286612459	92.2129299415273	92.4629725679264	318.342390624848	316.541042254825	405.95447298021	613.791726541262	102.327819227653	124.630530290272	69.029233752254	291.775431977802	152.411453835843	141.983546323767	167.752157147127	197.229688222632
a65_gac-miR-140-5p	101.393010543556	910.376959180613	159.978786247831	131.497684877473	952.731791198926	139.977900846491	172.960148685886	275.419821102396	134.732853882823	145.564966926089	231.737692673742	74.8740140690145	167.869693860366	50.7950965346775	127.184162656991	136.178281237943	158.612249947271	212.633216734736	79.2024732232618
a139_gac-miR-140-3p	2865.73517981741	20995.5686211029	3069.37653961207	3758.57493155918	12364.0863858643	2916.31683469751	4970.15672544536	2771.18839479327	4253.0129779879	8139.88445487935	12314.6662523003	5640.50905986576	6824.15740344487	8305.64950260611	5465.17828358422	6801.6993185203	9300.56184973073	7886.55865114061	5003.7327201049
a180_gac-miR-139-5p	1437.01548579458	865.30147662378	859.453133045709	701.052074592172	594.596467278366	661.412166559013	954.000316965547	635.790561051311	623.342360132577	383.351217246345	1168.70955278163	1279.09774034566	1870.72969445908	1480.87242974175	2726.97807579254	948.738754055072	1105.16922543905	1475.18892578943	1253.26266453279
a54_gac-miR-1388-3p	735.560203761431	238.678374850112	1974.45679477302	3628.69071520781	3007.41842523034	204.991333467136	1012.74149953811	500.763311095266	858.719032578473	570.506174722745	1345.33125368432	360.643167765753	822.815847936793	233.136468710443	748.142133276416	1328.41462426152	649.159006840647	311.224396812434	986.148441113162
a160_gac-miR-135c-5p	271.91761918499	110.10240821259	42.9380292093746	95.1946430401338	35.2013352571491	67.0036397416853	229.525731903911	82.2682582513651	110.383542940144	10.8495627522551	61.3791726541262	18.7185035172536	25.4348021000554	20.8390139629446	1.87035533319104	18.0368584421116	14.0704415275805	49.2955900388489	37.2717521050644
a162_gac-miR-135b-5p	4.60877320652526	22.9072124469148	13.8509771643144	13.7144824718837	0	44.4479590365635	33.7217899953614	0	3.24657479235717	74.1386788070762	6.2631808830741	18.7185035172536	0	7.81463023610423	0	1.80368584421116	8.95391733573306	0	0
a161_gac-miR-135a-1-5p	0	65.026925655758	0	24.2020278915594	0	19.9020712104016	0	0	9.73972437707152	6.32891160548211	5.01054470645928	17.47060328277	0	0	0	8.11658629895024	33.8969727709894	0	0
a246_gac-miR-133b-3p	4.60877320652526	91.6288497876591	4.84784200751004	45.983852993963	52.0367564670899	72.9742611048058	31.546190640822	0.894220198384404	8.11643698089294	4.52065114677294	5.01054470645928	8.73530164138502	24.1630619950526	309.980332698801	0	393.203514038034	327.457548278238	41.9380392867819	46.5896901313305
a41_gac-miR-133a-5p	27.6526392391516	248.284625231076	55.4039086572576	191.19602034332	0	117.422220141369	30.4583909635522	66.1722946804459	9.73972437707152	59.6725951374028	50.1054470645928	51.1639096138265	52.1413443051136	339.936415270534	7.48142133276416	168.644626433744	271.175782167916	75.0470176710833	35.7187624340201
a245_gac-miR-133a-3p_gac-miR-133b-3p	21.2003567500162	114.536062234574	2.07764657464716	69.3791466224704	0	56.3892017628045	0	41.1341291256826	11.3630117732501	0	3.75790852984446	47.4202089103758	19.0761015750416	260.487674536808	9.3517766659552	458.136204429636	561.538530055259	79.4615481223235	55.9076281575966
a236_gac-miR-133a-3p	1906.18859821885	20494.5657166187	1478.59181229056	19114.7616287537	1301.68415809588	16652.062981743	2619.42162286549	4082.1152056248	1339.21210184733	2162.67950861617	3787.97179808322	8998.60859086105	8458.34343837343	61092.1743091175	791.16030593981	49578.8146427544	65458.2522484005	9281.55027373251	10524.6110006676
a64_gac-miR-130c-3p	53.461769195693	0	42.2454803511589	17.7481537871436	176.006676285745	23.2190830788019	16.3169951590458	0	27.595885735036	27.1239068806376	31.3159044153705	23.7101044551879	19.0761015750416	13.0243837268404	16.8331979987194	3.60737168842233	24.9430554352564	14.715101504134	23.2948450656652
a104_gac-miR-130c-2-5p	110.610556956606	85.7173110916811	164.134079397126	192.002754606372	306.863813872104	278.628996945622	102.253169663354	330.861473402229	198.041062333788	154.606269219634	145.305796487319	88.6009166483338	114.456609450249	121.126768659616	117.832385991036	65.8345333137075	127.273539272206	294.30203008268	191.017729538455
a30_gac-miR-130b-5p	5595.05067272166	7590.41568563576	6861.08153834314	5939.98437885174	4420.06331402811	10351.0672365299	6819.41617680389	8895.70253352805	9854.9777822002	9795.3469048276	6633.96119135209	4459.9954380443	5911.04800805288	3872.14928198964	7436.53280476758	3526.20582543282	6594.5601177674	11232.7727331807	7427.94959660513
a62_gac-miR-130b-3p	45.1659774239475	36.9471168498625	69.9474346797877	38.7232446264951	65.0459455838624	18.5752664630415	0	117.142845988357	17.8561613579645	59.6725951374028	67.6423535372003	13.7269025793193	20.3478416800443	45.5853430439413	37.4071066638208	24.3497588968507	50.5256763944937	69.8967321446364	59.0136074996853
a70_gac-miR-1306-5p	128.123895141402	344.347129040719	137.817222784928	97.6148458292898	87.238091724239	113.441805899289	100.077570308814	420.28349324067	168.821889202573	571.410304952099	190.400698845453	314.470859089861	502.337341476094	95.0780012059348	149.628426655283	71.245590846341	103.609614884911	333.297049068635	102.497318288927
a12_gac-miR-129-1b/2-3p	17.513338184796	0	6.9254885821572	0	0	7.96082848416063	0	0	0	0	0	0	8.9021807350194	6.51219186342019	0	15.3313296757949	21.7452278153517	0	0
a96_gac-miR-129-1a/2-5p	0	11.823077391956	11.0807817314515	56.4713984136387	19.8964068844756	10.6144379788808	9.79019709542751	0	25.9725983388574	40.6858603209564	20.0421788258371	16.2227030482865	0	234.438907083127	0	48.6995177937014	30.0595796271038	0	20.1888657235766
a117_gac-miR-128-2-5p	4.60877320652526	0	15.9286237389616	2.42020278915595	0	6.63402373680053	0	75.1144966642899	3.24657479235717	0	2.50527235322964	6.23950117241787	0	0	0	0.901842922105582	3.19782761990466	0	6.2119586841774
a166_gac-miR-128-2-3p	18208.34118434	23386.047081289	25113.2066966184	28873.8260088935	33574.4213711339	18278.7256020065	31404.7766827769	30143.2686673399	29321.4402371738	71188.5018686922	33221.1640400017	39021.8403323014	56278.3148666876	28322.8248523871	33262.3992454695	28875.2066799765	27186.6512933815	57213.0504031481	26657.0677034763
a68_gac-miR-126b-5p	2659.26214016507	2923.99482749812	3419.11371301101	1390.00313523856	1287.90972256048	2272.81653222786	1044.28769017893	1978.0150788263	1423.62304644862	1561.43290609537	2485.2301744038	4079.3858665268	5911.04800805288	3766.65177380224	3157.15980242648	4263.01149279308	3985.77234544917	2152.8193500548	2209.90430189611
a179_gac-miR-126b-3p	77421.8593417765	76432.5006273106	120620.542086574	72134.1441307929	67089.9187680329	84724.4439474269	106294.345464411	107495.104267988	62826.0920942999	42202.9908458134	50987.3029329297	66630.385120016	82897.1070045006	57286.4493841347	95279.641383418	90056.2305156192	58687.8116115384	52582.9437148724	66783.2148239202
a175_gac-miR-125b-2/3-5p	80027.6597127459	198411.190080121	49621.1256911563	70184.2674169963	50529.9862688002	164942.395570445	54907.7765098665	72451.5089135012	102567.414127544	79643.9277736163	49573.0766895315	135652.994989537	122946.746391248	172563.967312026	128259.616973576	107908.211158699	153416.41963045	80946.3018640907	73347.7021634246
a28_gac-miR-125b-2-3p	451.659774239475	527.604828616037	105.267426448789	277.516586489882	108.664991445982	484.283732786439	948.561318579198	819.105701720114	409.068423837004	246.827552613802	15.0316341193778	194.672436579438	147.521852180321	201.877947766026	246.886903981217	87.4787634442414	97.8535251690827	101.534200378525	69.8845351969958
a176_gac-miR-125a-5p	42995.2452436741	72864.8870242879	33373.2369285573	37967.3346220154	21737.5897677082	84979.1904589201	56896.2743199156	57053.0370973217	61516.0991655837	33120.0985617173	51028.6399267579	74321.1942651382	74363.730899932	85847.620458723	78244.445008714	58100.32841373	60626.3347147246	56267.6051315075	86947.23271276
a61_gac-miR-125a-1-3p_gac-miR-125a-2-3p	47.0094867065576	112.319235223582	40.1678337765118	53.2444613614308	85.7075988869716	88.8959180731271	8.70239741815778	117.142845988357	61.6849210547863	47.0147719264386	32.5685405919853	82.3614154759159	15.2608812600332	104.195069814723	84.1659899935968	89.2824492884526	85.0622146894641	22.8084073314077	34.1657727629757
a129_gac-miR-124-3p	38.7136949348122	14.0399044029478	66.4846903887091	12.1010139457797	75.7593954447339	13.2680474736011	0	0	9.73972437707152	2.71239068806376	0	17.47060328277	0	27.3512058263648	0	16.2331725979005	1.9186965719428	19.1296319553742	6.2119586841774
a123_gac-miR-122-5p	568173.247918999	357608.188220471	323188.312919239	134110.697155498	4925.12595032633	99134.2069061313	190386.699515747	157948.796301232	322048.856390058	80416.0549894851	4366.68971167926	770160.348215055	299928.458103958	373816.744659164	175949.937259281	194392.241859858	56004.8342384384	68126.5054336891	440479.119367322
a11_gac-miR-122-3p	2614.09616274113	1575.42506247814	1655.88431999379	485.654026357293	0	467.698673444437	454.700265098744	250.381655547633	1107.0820041938	169.976483118662	76.410806773504	2042.81268384961	635.870052501385	1387.0968669085	433.922437300321	1033.511988733	265.419692452087	82.4045684231503	1368.18390019007
a141_gac-miR-10c-5p	3347.81285721995	6329.78005871845	6338.20715039027	5645.52637283777	1325.40679707353	3932.64927117535	4655.78261871441	5800.80642691963	2072.93800492006	1601.21463618697	5772.14750184109	9522.72668934416	12794.9771964329	3369.40807013361	6366.6895541823	15647.8765414539	6577.29184861991	5488.73286104198	10928.3883151391
a140_gac-miR-10b-5p	29312.719348142	43680.3594245815	26297.4652441673	46290.4120139227	20756.5438590198	62978.7775405685	60092.229771734	59906.4937503663	46645.1633291917	30918.5414532388	12567.6987599765	44310.4415260428	22553.0390221191	37460.7324751383	42380.3814947758	43862.9342024492	42801.643561376	23699.406727483	25705.0850351261
a132_gac-miR-10545-5p	17.513338184796	8.86730804396701	0	12.1010139457797	29.0793639080797	14.5948522209612	18.4925945135853	0	9.73972437707152	0	0	9.98320187586859	54.6848245151191	24.7463290809967	5.61106599957312	20.7423872084284	8.95391733573306	16.9223667297541	3.1059793420887
a90_gac-miR-10545-3p	130.889159065317	31.7745204908818	18.0062703136087	16.1346852610396	0	35.8237281787229	127.272562240558	20.5670645628413	40.5821849044647	44.3023812383748	6.2631808830741	43.6765082069251	34.3369828350748	18.2341372175765	35.5367513306298	15.3313296757949	14.0704415275805	25.7514276322345	24.8478347367096
a37_gac-miR-103-3p	2063.80864188201	2513.88183046465	2975.18989489473	2396.00076126439	4559.33816221944	1484.69451229596	1965.65401682639	1783.0750755785	1965.80103677227	3610.19200581287	3563.74992246916	2837.72513321565	3919.50300361854	1865.09174968354	2298.66670449179	2678.47347865358	3482.43427807618	3396.24542715412	1672.56987571476
a172_gac-miR-101b-5p	651.680531402672	795.101954609042	619.138679244854	642.160473389377	1530.49283726735	438.508969002515	403.573680267067	310.294408839388	676.910844206471	2003.55258824977	1553.26885900238	2508.27947131198	2767.30646848603	1923.70147645432	1350.39655056393	1558.38456939845	1657.1142726346	1503.14761864729	1163.18926361222
