Gene	T9_F	T26_F	T31_F	T32_F	T44_F	T47_F	T13_F	T23_F	T1_M	T3_M	T12_M	T41_M	T43_M	T45_M	T63_M	T69_M
miR-181b-3-3p	0	8.03532875050156	0	0	10.6746581726062	9.19476295684025	0	0	0	0	0	0	1.32830012634441	6.25184752689319	0	1.9692025375806
miR-181b-2/3-5p_gac-miR-181c-5p	801.658758522383	347.32708524043	785.386777595894	726.218310238807	579.278116833431	502.647041640601	569.930347604251	599.292288684274	689.956719277791	108.934849118253	530.556777077941	560.003527943092	539.954001359002	583.422411209672	550.322150223666	688.23628688442
miR-181b-1-5p	177.582636381541	123.543179538962	206.929668893829	40.831551579692	32.7356183959924	79.6879456259489	300.108250670837	285.568808701903	173.611669059054	0	100.329646947431	132.473952846753	106.264010107553	87.5258653765046	142.940818239913	85.1680097503609
miR-181a-5p	2117.46153094942	1919.03738883854	2918.06306797824	1502.01779025295	3406.63924481773	2283.366134282	2015.40586689039	2686.76005933621	2134.22620757078	1324.23925959376	3275.1677969619	1963.69217982434	2674.53230439446	3508.0366842903	2665.84626017438	2430.73438232605
miR-181a-2-3p_gac-miR-181a-3-3p	2136.06542618939	3442.73660315239	3476.6549284665	3951.91088503447	2591.80700430879	1900.25101108032	2469.69817295175	3161.36737520698	2818.19631757067	3268.04547354758	1831.44118241328	1983.76399086173	1718.82036348966	1395.16229410148	1569.96665366838	1921.69552636147
miR-181a-1-3p	170.817583567006	67.094995066688	27.1964707689033	8.74961819564828	0	22.9869073921006	0	0	20.9531324726444	57.8716385940717	5.10150747190327	49.5104672255542	73.0565069489424	60.0177362581746	126.264389445257	84.4295587987682
miR-17a-5p	1.69126320363372	94.0133463808683	182.571090726899	72.9134849637357	10.6746581726062	119.531918438923	140.417621873511	62.3424864067534	0	0	5.10150747190327	8.02872441495473	45.1622042957099	70.7709140044309	192.970104623883	15.0151693490521
miR-16c-5p	12647.266236773	30485.8363961842	27841.3818627016	25968.8668046841	23339.7842724644	23635.1381805579	54058.0311345984	5542.44814635523	36600.6324727514	23325.6745674458	17698.8299225231	18180.3773772971	22624.9360520243	22624.9360520243	27642.3719006286	21028.3754478716
miR-16a-5p_gac-miR-16c-5p	1043.50939664201	2839.48429720849	1933.78731719411	2038.66103958605	1308.71309196152	2154.63945288623	3535.2201271684	1069.87750865783	1662.78072693628	796.586084177222	2084.8160535178	1380.2715390043	1896.81258041981	1653.98878171486	2170.31809027602	1343.48843126436
miR-16a-5p	238.468111712355	490.958586655645	604.944106320475	376.233582412876	276.117824731414	441.348621928332	825.986011020653	675.712110731262	431.035868008685	469.781536822464	365.608035486401	530.564871754925	440.331491883171	413.122084577102	407.381331983753	313.841654426908
miR-15c-5p	9667.26047197034	13435.4714372761	12498.7884922375	16233.4582923261	19629.2730916665	17157.4276774639	20668.9232824401	9212.61065255926	19245.4521761239	6995.65984181278	13478.1827407685	10986.6403014976	14085.2945397561	20269.489977792	24778.790841889	8898.58011700953
miR-15b-1-5p	54.120422516279	113.90078503836	131.252532841229	64.1638667680874	32.7356183959924	196.154943079259	200.989929348359	116.640781019087	34.4230033479158	0	214.263313819938	119.761805856408	89.6602585282475	180.553356576675	559.851538106327	81.7219053095949
miR-15a-2-5p	6286.42532790654	11019.4489652191	7011.95963737376	9073.35406888726	7696.42854244909	9945.66859831554	11976.7971597995	3074.89231341696	9165.49880446245	5307.16968047987	6667.67026577758	5333.08019263368	6769.68159391427	8881.87474450661	22901.5014290048	9441.34156643018
miR-155-5p	556.425593995494	1720.76565191991	1062.31779733838	1131.61728663718	1064.61924174793	1455.83746816637	974.663493004371	227.248418192359	1137.4557628007	456.164680682683	710.81004108519	690.470299686107	1093.19100398145	769.977541412165	707.557050287571	585.345454295833
miR-152a-5p	49.0466329053779	71.1126594419388	21.0477034646295	55.4142485724391	38.4287694213824	56.7010382338482	41.2993005510327	229.259466140964	0	17.021070174727	37.4110547939573	69.582278262941	132.830012634441	149.044045041134	30.9705106186479	78.0296505516313
miR-152a-3p	74.4155809598837	58.8587830974239	56.2848699391216	78.7465637608345	139.482200122055	53.6361172482348	104.624894729283	428.353213052854	23.9464371115936	0	23.8070348688819	55.5320105367702	129.50926231858	102.030151638897	90.5291848852784	143.997935560581
miR-150-5p	3756.29557527049	3656.6772311345	2437.98623614456	1496.18471145586	6150.73803905571	1736.27773835	1784.12978380461	701.855734063127	4189.12984220941	1109.7737753922	12008.9485888603	1902.13862597636	3940.40232480068	7703.27644873671	11042.1782090333	9870.87386993995
miR-150-3p	91.3282129962209	84.5718350990289	101.454660520518	61.2473273695379	128.807541949448	73.558103654722	27.5328670340218	0	0	0	8.50251245317213	60.8844934800734	26.5660025268881	71.5211357076581	154.852553093239	158.766954592436
miR-148a-3p	120.079687457994	148.854465103041	297.978723207114	110.828497144878	297.467141076627	501.114581147794	82.5986011020653	428.353213052854	37.416307986865	61.2758526290171	175.151756535346	307.767769239931	487.486146368398	267.329000249953	502.675210810362	326.88762123838
miR-146a-5p	4557.95433379288	10671.9209967599	7164.02338262946	14372.7061560516	6132.23529822319	4859.43222269007	6310.53312419779	9057.75996051668	3273.17862269095	6028.86305588829	6041.88534922411	6166.72941105314	6812.85134802047	5009.2303124479	1889.20114773752	7455.40080728015
miR-146a-3p	0	0	0	0	0	0	0	0	0	0	59.5175871722049	0	5.97735056854983	0.750221703227182	4.76469394133044	5.66145729554422
miR-145-5p	136.992319494331	127.35996069545	137.637791195667	32.0819333840437	308.853443127407	185.427719629612	66.0788808816523	138.762308453741	61.3627450984586	91.9137789435256	365.608035486401	250.228577599422	37.1924035376434	101.780077737821	59.5586742666305	125.044361136368
miR-145-3p	226.629269286919	139.814720258727	209.767561495802	107.911957746329	266.154810436982	30.6492098561342	0	490.695699459607	119.732185557968	57.8716385940717	294.186930879755	141.840797997534	61.7659558750149	109.032220869017	28.5881636479827	317.780059502069
miR-144-5p	365.312851984884	779.627772017414	1035.5943086698	3660.25694517953	365.073309503133	1774.58925067017	1214.19943620036	1023.62340583992	386.136298424447	1092.75270521747	1464.13264443624	456.299170916594	411.773039166766	724.214017515307	2084.55359933207	1183.49072508594
miR-144-3p	5.07378961090116	169.143670198058	180.206180225255	64.1638667680874	27.0424673706024	197.687403572065	13.7664335170109	170.939075631421	0	27.2337122795631	45.9135672471295	41.4817428105994	66.4150063172204	52.5155192259028	490.763475957036	119.629054158021
miR-143-3p	2051.5022660077	3677.16731944828	3652.6042697888	3470.68188427382	2901.37209131437	1792.97877658385	1024.22265366561	4896.90175485305	1921.70157820539	4966.74827698533	2880.65121913472	4350.89957253755	1597.28090192915	1398.41325481547	1169.73236259662	5783.30170255702
miR-142-5p	111.623371439826	1506.02149106276	659.337047858282	580.391340311336	656.135655676196	321.816703489409	550.657340680435	106.585541276062	984.797226214287	20.4252842096724	744.820090897878	211.423076260475	492.135196810603	215.063554925126	983.909298884736	302.026439201424
