Gene	B43_F	B54_F	B60_F	T44_F	T47_F	C17_F	C19_F	C31_F	B48_M	B49_M	B59_M	T41_M	T43_M	T45_M	T63_M	T69_M	C13_M	C15_M	C20_M
miR-338-3p	4.71630667111614	5.3171717762877	6.40873556091541	0.167968456165149	5.56071085986007	0.167968456165149	4.93599324410107	5.45533803185966	6.04676009365135	5.09188532712631	4.63068488908209	7.08899944060409	5.93506515570479	6.2494759879256	5.14955597877698	5.53212690651386	5.84900471945404	0.167968456165146	0.167968456165149
miR-338-1b-5p	0.167968456165149	1.41860560263163	3.16724236164954	3.7884038149253	3.66021820524433	0.167968456165149	0.167968456165146	0.167968456165149	1.657297899182	0.167968456165149	0.167968456165146	4.5063295121301	1.82787325435107	0.416434467067063	5.14955597877698	2.07707366501123	0.167968456165146	0.167968456165146	0.167968456165149
miR-338-1a-5p	4.23507705815082	3.38159400513692	5.18953195808312	0.167968456165149	0.167968456165149	0.167968456165149	0.167968456165146	0.167968456165149	3.20892013448105	0.679387341997784	0.167968456165146	2.54824578879952	2.05547263153076	2.93906025479107	0.167968456165146	0.167968456165149	0.167968456165146	0.167968456165146	0.167968456165149
miR-31a-5p	6.06241570845049	8.04760699588928	5.5537394999261	0.167968456165149	2.44443833931651	7.51722495451858	7.44756719805887	7.26605345054475	6.46673917378675	6.2328722581938	7.01372989526848	4.58959107935538	5.89149865618223	4.51550391257216	3.65314593560933	5.21892907317058	2.79522224897537	7.13380585259482	7.55592209963779
miR-30e-5p	8.68697795092167	8.37842297365538	8.12327606129586	7.90803530830852	8.7775814243762	8.417455777698	9.62840042765144	8.88562702897715	10.2830762354437	9.19636633812173	8.48314700222574	8.62711841977254	8.91532701452881	7.7426362754909	9.65360483367777	8.74446902829584	9.06596812823491	9.18029723741904	9.04955938594021
miR-30e-3p	9.77293369247275	9.61428621493219	9.96669099616611	10.2389387646746	10.7031015447483	14.4466867734653	15.0816705917411	12.0725296291095	10.1003244123044	9.7010256712944	9.85088541187519	10.3636777495167	9.83629276360928	9.44647607277676	10.3773919350284	9.7722514891795	12.4417653048105	14.1964832784834	15.3996787983036
miR-30c-2-5p	11.6660537529896	11.1883196709088	10.5890287101471	11.5953439258562	11.2613258767567	13.6283065553642	12.9420257198182	10.4356877668365	11.0465523947008	11.4740361717837	10.8984770340997	11.3796066974824	11.6411480905222	11.1242060651071	11.1555272449405	10.7757897622533	12.5597627667581	13.3652813521706	14.3637010324722
miR-30c-1-5p_gac-miR-30c-2-5p	4.46555142906988	4.85896471536384	3.83016914874638	6.72102974281235	5.3219436034751	7.66503557500739	6.85278370712939	1.43662950303876	5.95528428561144	5.4324946082688	2.34057053694071	2.54824578879952	5.4855337771278	5.6948635246322	5.92365549682811	5.49958742013813	5.96871345659971	6.38960840006842	8.97547298185249
miR-30c-1-5p	10.317528195294	9.49850584413391	8.86468740895786	9.50398847995021	8.69477959205149	13.7180519711301	13.5409126080732	8.94939833779481	9.05299229126681	9.6993677348665	9.82290545094014	9.48801563025046	9.37417255049609	8.36304005723598	8.07266152139513	8.75053131048173	10.6103148419878	12.9058825319591	14.69654825519
miR-30bb-5p	8.55019377348683	7.98720726369159	7.23323398917598	6.53606995731495	7.04606767341958	8.06737762275603	6.53435713942871	4.44013504253971	8.86471643270298	8.11581533826798	7.03556614643509	8.0830345275787	7.84064788491313	7.4293303755061	7.93084187887065	6.77458287372547	7.20361414410627	7.70156775190851	8.52487329274924
