Gene	B9_F	B31_F	B27_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M
miR-27c-1-5p	7.72695518512379	7.79344603946236	7.61942452463867	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	6.73358325495964	6.40830569766728	7.68567054541474	6.38205928599317	7.11925056956211	5.76214801171406	6.98975833227011	7.57161312077615	7.14444725773908	6.91473594873269	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	7.50019407445529	8.75118012803787	4.46943282368069
miR-27c-1-3p	11.6088676129152	10.7420726833021	10.0409934669051	9.6770803923573	9.61283173366895	7.97175779142908	10.1679378655086	9.47548194027492	9.30958092763439	10.3110422728095	10.6031783168378	9.38284513489953	9.95929069140304	8.47391231924518	10.2476493717275	10.3086103438709	10.3364511471411	10.0264406079547	9.14143261844514	9.04551897953909	9.87534875856212	9.58816402882396	8.99441941433573	9.45410313685805	9.17476412751495	9.55469088756278	10.5650193481195	9.50288525583199	9.92594170513878
miR-27b-5p	5.0860588052404	5.68554464335364	5.96592307521097	6.00698496915294	6.18138542430006	7.33859932898287	1.31035682599815	2.87229019505068	4.82505413971589	5.33862615477334	4.14573927401206	3.65455366661563	2.76584085471378	-0.338137178565099	5.81457638131608	5.73913074077348	4.06074253140434	5.77275853567214	7.00574393433944	4.65113852830496	6.13512660571299	5.80468980967549	-0.338137178565101	6.08472515485949	5.58478987302429	4.75070932398105	6.18769081170899	-0.338137178565099	7.15679738081626
miR-27b-3p	9.8265157134255	10.1868294215234	10.443053713369	11.2875605925165	10.9958189283055	10.863697868008	9.69970254965069	9.57612363028939	10.3948615611685	9.11047686394036	10.6544588062718	9.97148381185	10.2678624736024	10.8542816257404	10.626601291577	10.4230970612759	10.5753889663028	10.3152815097107	10.9695152076425	10.3784346851621	10.4487973986343	10.7255866771201	10.8313498073261	10.6619876298707	9.94148606652234	10.6284586873554	10.449734942312	8.10384880731165	10.5366829405518
miR-27a-5p	4.93238915858431	5.78497445591994	3.83041853135256	3.28088406147364	3.2721458193145	3.68530602142228	3.11651553753734	-0.338137178565101	4.00891281199594	0.531108367755941	5.52999815596227	4.77323112887626	3.29375794778117	-0.338137178565099	3.29952419572865	4.34600053680774	3.96608346256984	4.22480878574952	3.07660145921458	-0.338137178565099	3.94396270475748	4.81405131172383	-0.338137178565101	3.63053826935498	4.37454764261962	4.1251123977263	6.55757391877438	-0.338137178565099	3.5200514807262
miR-27a-3p_gac-miR-27b-3p_gac-miR-27e-3p	3.80188381434017	3.26364673958713	4.0835964689575	3.78671040179705	3.2721458193145	-0.338137178565099	-0.338137178565099	3.16270423411838	6.21470562771462	2.59045278305413	5.52999815596227	3.65455366661563	-0.338137178565099	5.76214801171406	3.71109452216671	4.63499997898291	3.08314543407699	3.45344319830933	4.16029908401901	-0.338137178565099	3.76961475725376	3.57260035436957	-0.338137178565101	1.5167378940196	3.32726321291319	4.43934037589274	3.79704868337359	3.84172419434665	3.31414482252618
miR-27a-3p	5.62675638877824	5.53371796762303	4.87477113673368	7.49285766933662	5.70468263315145	0.917342530713743	4.87360809443013	-0.338137178565101	5.04168330112451	4.86443673155974	6.9170725446759	5.29084684550959	4.23436372257508	4.07343270090505	4.52856585007134	5.24326179248104	4.6381594177435	5.84741803167103	6.22003228508569	3.26427432064061	6.14706411642364	5.66591984261071	5.14621064628651	4.65657877195557	5.76342374371884	6.34240266631291	-0.338137178565099	4.61455519588765	8.1605070970837
miR-26b-3p	4.93238915858431	3.88215391124947	3.52315001649372	5.43086833399755	4.68650901729564	6.30365297935672	3.54541412720141	5.75106449268388	7.13025838442454	2.48204602808413	2.21913305454181	4.77323112887626	7.72215445238849	-0.338137178565099	5.05726117687541	5.99859965102077	5.65353702014373	5.70744807270813	2.91395481159563	3.36648023033824	5.11526726750289	4.95979295927186	5.73999359146725	3.11411246242994	4.37454764261962	3.40464884161021	-0.338137178565099	8.20665617343631	6.57582828382814
miR-26-5p	15.0914866720956	14.1694446788958	13.9928484527719	15.3150086190952	15.2711799361818	14.3234224477243	14.6668586637163	14.2448081773638	13.5267190185122	13.5474883176395	13.4678661063744	13.1299891367818	14.3109602095436	13.0289676887648	14.4506379259145	14.3611025461499	14.6159934310045	14.5192016521425	14.7377510010866	14.7169971786812	14.6500914836833	14.3760867207828	14.425654772315	14.4835506926696	14.2809819390915	14.2532364025006	13.9738011456058	13.6410476990651	13.5068056250488
miR-24-6-5p	3.61247229293232	2.15806261421765	1.53117435521628	1.50174531387936	1.95797552784583	-0.338137178565099	3.83822521357625	-0.338137178565101	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	2.86912379745725	2.78343637917935	2.75702906220847	2.73061398450338	-0.338137178565099	1.34652442676072	3.28713810593087	-0.338137178565101	-0.338137178565099	1.89174864452283	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-24-3p	10.213938038318	9.7787676037852	9.39747709422213	9.89605845089737	8.88365810099612	8.24920579533421	9.24005302326803	8.25412369716886	7.94087443815852	8.87557265266237	9.09469182321515	8.30603311887375	8.84732424277657	7.60811991823441	8.8850981411314	8.85132202569813	8.88467828183284	8.57009224980718	9.77690855034545	7.90848869818623	9.46161270312006	9.19795979780092	10.371081988269	8.84288838839953	8.86421765269188	8.5945031355326	8.55475865598202	9.46881503284905	9.30491091306275
miR-24-2-5p	8.15519217959267	8.39096671447377	7.28852401227886	5.55348060224208	4.28997810346529	2.37332707485992	5.91809717183427	4.16474384894002	6.73358325495964	5.64550911136322	7.00109196673791	4.92105468419934	6.24642372916993	3.9119565454138	6.51316725504586	6.74198110495671	6.91979517493412	6.7558371210899	5.71447892335763	4.78635203108736	6.37732440555256	5.85878970209779	4.34098592048735	5.53416201913328	6.31515433889893	4.6972184431896	7.62519954506881	4.61455519588765	7.60418050356998
miR-23b-2-5p	4.11927271965554	6.77458801748078	6.00417172172316	4.85059484952947	3.36171805262585	6.24222693195449	1.31035682599815	5.85646529147314	7.46625268330391	6.53580113407502	7.93388097753678	6.03786299896868	4.63416258055555	7.70990029725362	5.72242175254813	5.26222532168706	4.47586187067541	5.25008097113125	6.84007812547618	-0.338137178565099	5.53422118145642	5.94133926787756	7.5235562291104	5.1358312243538	6.38402062478694	5.39050127144166	4.99664213066325	5.48597641904526	2.78544268881111
miR-23b-2-3p	9.83738091188795	9.42052542441385	9.66963063703541	10.6786303280136	9.88371007353265	9.85536358657015	8.68701962799713	9.85451440457822	9.42009220650671	8.96324703186733	9.43091986721866	7.79492254287398	7.91412376375661	9.46868112985558	9.76380941331471	9.70430000753845	9.64983717752236	10.0404315028829	10.2810699720768	9.21776992677243	9.69194574776517	10.4575830429719	10.1305162254151	9.58742649703908	10.0166062553123	9.67601629249269	8.45049244473271	6.93910004358559	9.66901276817208
miR-23a-3p_gac-miR-23b-2-3p	6.32730542279991	4.20297313048844	5.27745072731863	3.35469340221775	2.29764086016947	-0.338137178565099	0.624535082427207	1.27730820176284	5.28766759397784	3.62581440679003	-0.338137178565099	5.29084684550959	4.79897205488724	5.5589286470132	5.20986053929306	4.11515994785384	4.62272701813287	4.75089855807981	2.62939479070135	3.71535868964875	1.89178387644285	3.89606248510322	2.54599484341502	2.89068977101222	3.1004993705423	2.13226584979359	4.66510652972547	-0.338137178565099	7.1412874565318
miR-23a-3p	14.4019489920276	14.1885806814533	13.2655380525897	12.9219116569258	12.0093925752264	12.127065409168	12.9511785690581	13.1819382429392	12.8082867549181	12.0276791204245	11.7827207720424	11.8843123493128	12.2378469316707	11.8732975095375	13.1795353637237	13.6992710560757	13.3267401852866	13.3448579031729	13.0813641901417	11.4687685714692	13.0612475966045	13.187178398901	12.7292626002671	12.4955157580612	13.2004703636275	12.8161691906699	12.6135656840786	12.531526644455	11.7295441852372
miR-23a-3-5p	4.52975670250133	6.03165603694107	5.39006102386943	4.91300434212383	4.48862914953604	3.96423892894139	0.437282034601006	1.27730820176284	-0.338137178565101	-0.338137178565101	1.78588532739968	4.92105468419934	-0.338137178565099	-0.338137178565099	4.1299176551813	5.16481215887015	3.72723367916214	4.80185139856273	6.28803277681037	4.69108116975172	5.33989894175443	5.29413614970429	5.92263342208213	5.10144304991771	4.03238741723123	4.34973358268652	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-23a-2-5p	6.27498376745978	7.10985350034096	5.75220015015115	3.45877651783811	3.71890627561979	-0.338137178565099	4.14410581039674	-0.338137178565101	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	4.70587808918718	4.90007742601548	5.00248275744508	5.10884428674556	5.10935313155572	5.86490804783207	4.52243989729057	2.66546962546705	1.15940081033172	3.11411246242994	3.80013326126217	2.58910031520604	-0.338137178565099	-0.338137178565099	-0.338137178565099
miR-23a-1-5p	5.60995781798719	5.31161952787919	6.25475255946382	1.36555386362629	2.29764086016947	3.21680221924897	3.59106176691747	-0.338137178565101	-0.338137178565101	-0.338137178565101	-0.338137178565099	-0.338137178565099	-0.338137178565099	-0.338137178565099	5.54007813754776	5.65553620539394	5.55940752597696	5.24395235910353	-0.338137178565099	4.63074470824105	2.10262894757583	2.75947822645699	-0.338137178565101	3.1815075133935	3.89756547164052	5.81555320005928	-0.338137178565099	-0.338137178565099	-0.338137178565099
