Gene	B9_F	B31_F	B27_F	O25_F	O32_F	O55_F	O59_F	O63_F	T9_F	T26_F	T31_F	T32_F	T13_F	T23_F	B11_M	B14_M	B17_M	B19_M	O49_M	O51_M	O29_M	O33_M	O38_M	O39_M	O46_M	O53_M	T1_M	T3_M	T12_M
miR-1-3p	33591.6577647792	13439.0663619118	61913.3582335656	9393.7781958847	2306.70426048648	2005.26766947375	4740.98595597669	7069.54204745025	19254.8494871005	4580.53532635469	11868.857468385	39304.8842806722	18307.1013422422	41682.5408794702	67540.4246944768	86709.060814754	54336.3884809449	56997.5062273105	2910.89415516826	3514.86845053865	5811.01768523438	2241.58655665948	4541.41224187617	4131.70148842328	10406.5873460672	4654.18063853686	12920.4276551454	64725.1799932629	30544.325188703
let-7j-5p	1537.63171261358	1790.45662903427	1446.30018496754	2502.42008307076	4947.69180981635	2342.9603152011	3355.19589700644	2117.46166323965	3796.06695677428	9401.73548005388	6897.21197079003	6663.92803507793	5053.23915693062	3115.93864348042	1284.89405951719	1565.04063030943	1423.95633714869	1416.96412637661	2343.86859345622	4114.73422208642	2171.46328863964	1966.90128651308	5217.06983296969	2075.22563413818	1759.25707993141	1589.65086764314	5223.97258742381	2743.16445026913	4905.99739480117
let-7j-3p	8.28911974454761	38.5759600609167	4.18225605537405	33.7290742363673	51.6007761301886	0	98.9121675644691	0	2.77287579019305	41.4939357490504	74.3799819230084	32.0638077068706	130.687219575792	0	0	8.17016570347153	1.43979407194003	2.63104541724561	66.8047357189468	65.1611381233992	38.0772909844262	12.3801811896968	30.0582680757272	30.7496389590406	21.1533917426622	68.6265354099754	0	0	0
let-7i-5p	835.128814263172	739.594268754128	1166.84943944936	1618.07147911998	1009.58040254717	1751.62518151948	3901.08229256843	325.308356084304	934.459141295057	2512.55660469012	2491.72939442078	1763.50942387788	2238.01863523544	2967.40685322125	771.357022963836	909.611781653163	1058.24864287592	746.92456011806	623.239302743833	3548.72668897532	567.986257184358	516.872564669843	3822.62757050008	1254.73526776768	548.225402663995	674.433192822172	1448.46512651297	3277.06894058997	2772.23402083695
let-7h-1-5p	4694.75019531815	4722.22959366394	6371.4769978144	6739.8082998067	11625.1313759968	15925.7642142581	13090.3965540991	7504.27230512655	19637.5063461472	32809.8477672848	19254.7896733397	24389.8697290262	38667.0810919874	10452.1175014986	6506.48481202319	6814.82599288453	5514.89122688764	5338.39115159135	6546.86410045679	24628.9937065825	5882.94145709385	6252.76526212126	16062.8770834245	8065.40530159811	5166.71593314524	8323.33385071503	24056.9873983352	41313.1612510331	15829.0969464937
let-7h-1-3p	557.443302820827	857.982559975562	435.334834854845	60.0654746675034	69.9227908430817	26.358925218777	91.4342717348529	261.725359213281	393.748362207413	709.348711138528	476.031884307254	309.950141166416	245.03853670461	290.605676594029	548.445778595879	722.605766662593	524.085042186172	442.600306856651	55.3990491327852	55.5786178111346	69.8083668047814	66.5434738946205	194.725301881885	45.7494628414994	126.038959133362	105.306235370479	578.792417356616	417.304659101344	226.643259928843
let-7g-5p	35925.0449728693	28066.0062525959	32215.9183945463	22404.8840930916	27045.5372282358	30305.3039284184	25385.7568197676	21699.5460251689	47158.2985638132	83743.4563090739	60253.9107679128	96667.0362682636	84086.3351953908	30449.0170031299	30885.8249625678	27837.570144106	26607.8743808091	23650.1749172411	30506.1381584874	51177.0468143678	21102.2231230635	21649.068094158	50035.2544150996	25716.4480552815	16193.8027703305	22246.2380260457	77670.974243015	77796.6347562903	58031.7303105608
let-7f-5p	4450.221162854	2500.78637636288	3497.88688267648	26303.1333990125	14269.1102746676	12852.711404318	12476.8691917147	9003.64809180602	8709.60285699636	29543.6822533239	16413.4743638808	22866.8388629499	17555.6498296814	5747.53449263746	3119.49565939082	2986.64946271348	2945.33873983199	3080.07716845553	9880.58335121204	17993.417807683	7462.09133042019	8031.64254681582	23144.8664183099	10213.3800815662	6934.78692630276	7050.19329724721	10712.1119704617	12341.1716096	10345.4356330934
let-7e-5p	68069.2152022569	47205.003264888	45853.8751860252	44447.5271697268	74811.029584748	142837.523745917	157044.310030838	76448.9423541572	68323.6594703567	239581.638031272	147687.579518409	292550.181517487	339672.41957993	102764.625147573	44677.7221801414	42525.7124865693	43431.8681114284	39758.0196383782	50294.1896935788	203731.409020308	43126.7628499721	48862.2538717603	110933.305536523	65940.7257696772	38488.5962757739	73019.8168923416	171607.499496872	232702.578947998	147351.286260079
let-7d-5p	12695.8230287427	16924.2048225877	28887.9831897564	26018.0534153983	11598.9570692641	24785.3471170372	25734.8385932683	38021.1534545259	44177.4570893556	36370.4226348938	19804.3264809591	36151.9431894966	16869.5419269085	16380.4733040167	23768.2268711735	24179.1515013294	24595.0422682369	23198.2197822343	39367.541944036	24597.0519722082	21523.1887289469	28618.3363426329	71858.8639192981	18222.5360436051	21696.3287973905	23582.6806423486	23872.9610912783	63411.8976837381	20254.1683994947
let-7c-2/d-3p	30.0480590739851	10.6416441547356	39.1611248821389	31.8809057850595	26.5482254003144	12.4334552918759	0	11.829394766702	55.4575158038609	54.139706643999	95.818917889052	42.7517436091608	168.804325285398	322.895196215587	36.5910910566269	31.7728666246115	33.5951950119341	54.9596153824639	36.6611354555196	0	11.6347278007969	61.1271446241281	45.7408427239326	21.7497446295653	59.9346099375429	9.46572902206557	20.7771636999811	0	11.0557687770167
let-7c-2-5p	8294.30044438795	10040.3912599931	13525.0358779837	28774.5966605239	9465.00323321351	29545.8684791906	10809.6383260661	34878.9704696207	11701.5358346147	2889.16346915531	4551.17983507726	8213.67874091001	4606.72449004667	7252.22610700209	12594.9058940431	15591.3995507915	14458.4120704218	13252.5757666662	53480.449710613	16476.1854249077	27315.1677686891	20066.7261858499	56594.4912617115	20316.5114575964	25412.2746135182	27908.5188054326	4360.23621075317	15912.8085448498	6580.94636451921
let-7b-5p	17074.5505338	32813.5097511274	48866.2401611823	93509.4689202564	79307.0276440914	77159.5368503237	33995.1942501471	102915.734470307	133122.993811378	42170.4844919301	27586.660236633	64651.3242729534	44727.7008998148	35085.7920207857	45179.0621863426	43521.5649062036	35330.6267999791	34588.0153934905	129393.440860509	88731.5827528202	60180.1006983583	77195.8460470303	369182.182912184	74583.62429075	80627.9154098022	83661.0711373349	47968.5346507706	130714.547630274	48653.6744454564
let-7b-1-3p	1396.71667695627	2248.04732768791	1275.96830198503	0	0	0	0	0	1749.68462361181	1816.248844787	1269.27251505087	1763.50942387788	2346.9246515486	2357.13493237379	2629.51150903484	2159.64713428431	1369.72409377228	1347.38759200945	0	0	0	0	0	0	0	0	1780.89974571266	2669.52245160419	1042.00620723383
