Gene	D15_M_MP	D21_M_MP	D22_M_MP	D24_M_MP	D46_M_MP	D48_M_MP	D50_M_MP	D52_M_MP	D57_M_MP	D60_M_MP	D25_M_I	D45_M_I	D53_M_I	D56_M_I
a222_gac-miR-19a-1-3p	219.301935382742	186.676318348497	116.365499544447	175.786179024547	52.966910000586	79.3199132049725	85.1636749647908	87.1840723551715	53.8553385752676	160.575718322598	202.744408156829	84.3868272392797	58.1504580134998	64.2727027594988
a72_gac-miR-199-5p	7865.34825940025	4286.84034653528	4541.29010396066	11866.409509935	14806.143020521	4401.28786686128	10734.1715320205	6670.16276231965	5286.79907013877	12462.0720524277	5489.69474393874	7379.05267734384	23047.8360272607	24807.0659078072
a20_gac-miR-199-3p	47336.8850650196	15057.6610167148	19872.1917004642	34570.9074633707	38567.4771818553	21100.0642285374	19726.0362137197	17107.2586775317	31078.020981726	29134.0205460956	17672.5542443369	23511.3207983257	46873.1894144772	51759.85127697
a153_gac-miR-196d-5p	91.3758064094757	5.37198038412942	20.2374781816429	16.2868983760762	187.275860359215	13.542424205727	49.6788103961279	13.368224427793	0	34.9077648527386	0	25.8914129029608	0	164.801801947433
a69_gac-miR-196d-3p	289.591017236184	30.8888872087442	40.4749563632858	67.9556794312147	327.259836789335	65.7774889992455	188.069782213913	41.2671275814478	82.7776500323558	32.5805805292227	270.325877542438	101.647769174587	0	457.050330734214
a154_gac-miR-196a-5p	760.527865654251	138.328494891333	165.947321089472	334.162225302254	750.995116794023	245.698267732476	195.166755127645	86.602845206137	388.456562501236	221.082510734011	113.068996856693	427.687783508168	30.0552929058538	722.38123186958
a216_gac-miR-194b-5p	2.81156327413771	0	5.05936954541072	5.6161718538194	0	0	0	0	0	0	0	0	50.3099468206684	0
a215_gac-miR-194a-5p	179.237158726279	290.086940742989	64.7599301812572	3214.13515194084	983.671185725169	314.377704775806	642.276048692797	419.064774453857	1522.9092963784	423.547546879895	2237.9863515773	142.882241575599	799.732141668806	534.507177649507
a207_gac-miR-193a-2-5p	894.780011994327	163.845401715947	97.1398952718858	343.148100268365	563.719256434808	304.704544628858	251.942538437506	133.68224427793	262.295445283248	335.114542586291	344.405565138202	407.550017916976	733.741172462475	1055.83021114322
a131_gac-miR-18c-5p	26.7098511043083	102.067627298459	117.377373453529	94.9133043295478	77.5586896437153	172.182250615672	177.424322843314	144.14433296055	63.3298888801758	48.8708707938341	111.769353214662	36.4397663078708	87.5523749866177	13.1841441557946
a130_gac-miR-18a/b-5p	60.4486103939608	221.594190845339	209.457899180004	125.802249525554	0	259.240691938203	173.875836386448	41.2671275814478	0	160.575718322598	0	116.990828672638	47.0430671569886	14.2828228354442
a32_gac-miR-18a-3p	120.194329969387	166.531391908012	169.9948167258	128.048718267082	58.6419360720774	116.077921763374	227.103133239442	88.9277538022749	186.499042843982	200.137851822368	453.575631068802	134.251770607945	50.3099468206684	101.078438527759
a76_gac-miR-184-5p	0	1.34299509603236	3.03562172724643	0	0	0	0	20.3429502162067	33.4102563383605	11.6359216175795	0	8.63047096765361	0	0
a204_gac-miR-184-3p	307.86617851808	1584.73421331818	2657.18088524971	3890.88386032608	391.576798932904	888.963417504509	2036.83122624125	4707.93990717926	3594.34518935675	5680.65693370233	1620.6556216126	5096.77257700877	463.896912242526	1121.75093192219
a159_gac-miR-183-5p	163.773560718522	209.507234981047	385.523959360297	619.463755476279	56.7502607149136	131.554977998491	1241.9702599032	3551.87910774968	160.568694641076	307.1883307041	0	439.195078131706	141.129201470966	169.196516666031
a243_gac-miR-182b-5p	56.2312654827543	8.05797057619413	28.3324694543	20.7798358591318	0	17.4116882645062	0	0	0	2.32718432351591	0	20.1377655911918	0	11.5361261363203
a241_gac-miR-182a-5p_gac-miR-182b-5p	0	21.4879215365177	10.1187390908214	19.6566014883679	0	12.5751081910322	42.5818374823954	98.808615335861	0.498660542363589	2.32718432351591	0	11.5072946235381	0	0
a242_gac-miR-182a-5p	30.9271960155148	40.2898528809707	72.8549214539144	187.018522732186	62.425286786405	32.8887444996227	415.172915453355	1225.22683016468	211.930730504525	141.95824373447	0	126.58024085892	0	45.5951652054564
a87_gac-miR-181b-3-3p	4.21734491120657	0	5.05936954541072	12.9171952637846	0	25.1502163820644	0	0	0	0	0	0	0	0
a8_gac-miR-181b-2/3-5p_gac-miR-181c-5p	1129.54554538483	1583.39121822215	1334.66168607935	1935.33282082616	1210.67222858482	1223.6547585889	990.027721465692	6589.95341575289	1670.01415637566	1573.17660269675	649.821821015476	1364.5733541079	3275.37355080533	1498.04837970216
a7_gac-miR-181b-1-5p	562.312654827542	915.922655494066	783.19040562958	572.287911904196	452.110410362145	717.748482903532	684.857886175192	789.306468388819	642.773439106667	798.224222965956	176.75153531621	765.235092465287	1265.58918170954	987.712133004947
a6_gac-miR-181a-5p	9694.97306004537	20807.0230228293	15128.5268146871	13801.7423307612	17113.9869562608	13643.99238727	17263.3866126545	33229.9185645991	9381.79944402857	12764.6060144848	9330.14170614021	17005.8635711521	29043.8669619786	19524.6188160522
a23_gac-miR-181a-3-3p	370.423461367644	331.719788719992	479.628232904936	329.669287819199	204.300938573689	367.580085584019	376.139564427826	296.425846007583	329.115957959969	377.003860409577	471.770642057236	515.91037562196	486.765069888285	517.477658114939
a21_gac-miR-181a-2-3p_gac-miR-181a-3-3p	99.8104962318888	37.603862688906	48.5699476359429	38.7515857913538	49.1835592862585	59.006276896382	35.4848645686628	57.5414877544132	90.2575581678097	74.469898352509	0	58.4954143363189	29.4019169731179	32.9603603894866
a22_gac-miR-181a-2-3p	1085.96631463569	607.033783406625	608.136219358369	1607.34838456311	1579.54892323176	826.087876549348	766.473074683117	3232.78540292976	1333.41829028024	1922.25425122414	345.705208780233	1818.15255051903	5718.99953923779	1125.59630730097
a24_gac-miR-181a-1-3p	89.2671339538724	245.768102573921	168.982942816718	179.717499322221	62.425286786405	212.809523232853	212.909187411977	763.732473831302	169.045923861257	165.230086969629	167.654029821993	186.034596413867	200.586411349937	104.374474566707
a2_gac-miR-17a-5p	208.758573104725	210.85023007708	111.306129999036	148.828554126214	75.6670142865515	343.397185216649	227.103133239442	98.808615335861	0	158.248533999082	0	133.292829389317	273.111139883628	67.5687387984474
a31_gac-miR-17a-1-3p	13.3549255521541	4.02898528809707	20.2374781816429	0	0	0	0	0	95.2441635914456	0	0	0	0	0
a150_gac-miR-16c-5p	231281.303603024	339658.232732639	348730.200278252	167786.503835967	140479.595373697	261754.746260395	270242.083095565	104553.464476918	228560.560931809	148197.424905817	203906.289572804	200015.000440247	119200.598416482	173976.867601186
a149_gac-miR-16a-5p_gac-miR-16c-5p	12750.4394482145	15698.2696775222	16600.8033524017	8304.07170305736	11056.8424626223	15833.0285285243	10634.8139112282	8708.52637398356	8221.91502249086	8107.91018312942	6650.27651627238	9324.74440994041	4613.48746104856	9221.75949763851
a151_gac-miR-16a-5p	6946.66995957575	14934.1054678798	15605.1194258648	8584.88029574833	10016.4210161823	10014.6227001351	13878.130532804	5031.68342919146	9082.10445806805	8107.91018312942	11020.9780844225	8623.75837912321	6427.9124262563	7961.57505208048
a152_gac-miR-15c-5p	71292.80994231	100503.038011581	146724.752438638	96187.6137231794	65380.0836942948	65814.2470078039	122099.870494312	52391.8152139677	79242.146786998	86305.9578219109	123301.091250403	69370.7666967811	70561.3338558192	75277.0684148687
a147_gac-miR-15b-1-5p	249.526240579722	441.845386594645	452.307637359718	386.954240728156	365.093343932611	306.639176658247	762.924588226251	206.916865056274	77.2923840663563	463.109680379666	289.820532172902	264.667776341377	280.298275143724	554.283393883199
a148_gac-miR-15a-2-5p	49584.7299026927	78393.3097456007	66490.2345657877	34154.1875118173	16934.2777973302	39948.2167748653	43366.0529893628	14716.0901864039	18344.2253719294	32559.6358703111	40078.4106329505	35482.7429716799	19814.2785361505	24706.5368086193
a225_gac-miR-155-5p	380.96682364566	538.541033508975	568.673136904165	747.512473743362	249.70114714562	1353.27510455801	1760.04928260568	1126.41821482882	810.323381340833	535.252394408659	500.362802181917	708.657560566224	1193.06445317585	441.119489879295
a16_gac-miR-152a-5p	671.963622518913	576.14489619788	621.290580176436	813.221684433048	518.319047862877	666.480734124708	716.794264286989	541.122475751097	621.331035785032	560.851421967334	393.792023535379	782.496034400594	557.983046556503	814.670240960143
a169_gac-miR-152a-3p	1378.36889514601	1117.37191989892	1223.35555608031	1808.96895411523	372.660045361266	961.512118606618	546.466914357407	385.934826958892	286.729811859064	1950.18046310633	770.688679724355	852.498743360451	681.471097843598	313.123423700122
a29_gac-miR-150-5p	6574.84071657104	1240.9274687339	2189.69513925376	8492.77507734569	1901.13373394961	2352.51254773772	3129.76505495606	168127.50881116	6722.44277160355	2317.87558622184	20066.4978329579	3253.68755480541	1839.90662658444	3001.04081346275
a78_gac-miR-150-3p	1.40578163706886	0	1.01187390908214	2.24646874152776	0	0	0	362.685740997513	33.9089168807241	6.98155297054772	0	15.3430594980509	33.3221725695336	24.1709309522901
a170_gac-miR-148a-3p	574.964689561162	764.16420964241	719.442349357405	1990.37130499359	633.711244649868	393.697617980778	819.700371536111	818.949052989577	1714.39494464602	1561.54068107917	1204.76965616269	501.526257342538	1001.62530488422	536.704535008806
a183_gac-miR-146a-5p	26248.7547273497	36819.5535528231	27653.5020613059	37162.2091567229	27357.4090153027	38907.3847430537	44430.5989264227	61450.24033167	46318.5831379844	78670.4660564552	12306.3256463911	48669.143669036	93894.0417897528	27299.9678319321
a53_gac-miR-146a-3p	1032.54661242707	600.318807926463	341.001507360683	598.122302431766	448.327059647817	273.750432158625	770.021561139983	1623.94865440233	833.760426831921	1282.27856225726	900.65304392745	560.021671678856	2456.69350708718	531.211141610558
a121_gac-miR-145-5p	10007.7594742932	3075.45876991409	2781.64137606681	5223.60144123742	5546.39214720422	3205.68527269852	3236.21964866205	5811.69026319573	3518.05012637512	3190.56970754031	1607.65918519229	2635.17046879024	4708.88034722801	3409.74928229238
a113_gac-miR-145-3p	3361.92678505017	2966.67616713547	2564.08848561415	3776.31395450816	3319.89025182245	2242.23852206252	997.124694379425	3177.56882377148	3039.33600570608	2131.70084034057	1315.23936573532	2658.18505803731	2392.00928974632	1637.58057201766
a48_gac-miR-144-5p	7721.25564160069	14437.1972823478	17572.2023051205	15972.3927522624	18385.1927962748	20287.5187761938	20804.776096607	5525.72650587077	14771.8212464366	21070.326865113	6836.12555708281	12911.1845676098	6918.597751741	9967.76232112056
a80_gac-miR-144-3p	1170.31321285982	1263.75838536645	868.18781399248	1299.58216697381	1554.95714358863	1365.85021274904	1791.98566071747	578.902240438338	179.517795250892	2934.57943195356	1584.26559963573	708.657560566224	1089.83105580357	850.377298048753
a120_gac-miR-143-5p	96.9989329577511	67.1497548016178	33.3918389997108	28.080859269097	0	31.921428484928	17.7424322843314	20.3429502162067	0	60.5067924114136	0	6.71258853039725	0	23.6215916124654
a55_gac-miR-143-3p	49196.7341708617	48192.036026025	42574.5947246312	88844.4690243105	85242.6749445146	58299.1688896401	52581.4723178446	81109.6674206121	63702.3883053214	67297.516267433	11217.2242743691	40038.6727013824	148238.584995066	45176.0192891701
a66_gac-miR-142-5p	654.391352055553	1395.37190477762	836.819722810933	1171.53344870673	875.845690366833	1561.24804771739	1618.10982433102	885.790175128542	589.416761073763	1247.37079740453	583.539995271898	651.121087448533	1437.4270520191	438.922132519996
a218_gac-miR-142-3p	358.474317452558	441.845386594645	420.939546178172	635.189036666974	285.642978931732	607.474457228326	447.109293565151	238.303131104135	33.4102563383605	537.579578732175	738.197588673581	197.541891037405	309.046816184106	137.334834956194
a65_gac-miR-140-5p	243.903114031447	294.115926031086	323.799650906286	311.697537886976	285.642978931732	338.560605143175	592.597238296669	320.837386267031	206.94412508089	260.644644233782	0	227.269068814878	268.537508354477	298.840600864678
a139_gac-miR-140-3p	7750.0741651606	11878.7916244062	11101.2686565402	7394.813479924	5472.61680827483	17207.5845854056	18537.2932506695	3226.97313143941	5080.35360560025	8522.14899271525	2417.33717417757	15410.1853833548	10585.3434862552	10367.681360513
a180_gac-miR-139-5p	1413.51343607273	1048.87917000127	1084.72883053606	1120.42628483697	949.621029296221	1133.69436922229	730.988210114454	1421.10037938929	302.188288672335	754.007720819154	1746.7210548896	1692.53125087874	875.523749866176	765.779039715738
a54_gac-miR-1388-3p	172.911141359469	702.386435224922	1512.75149407781	1403.48134626947	221.326016788163	726.454327035785	1962.31301064705	1141.53012070371	842.237656052102	474.745601997245	1239.86003449753	703.862854473083	1586.39676468289	317.51813841872
a160_gac-miR-135c-5p	0	37.603862688906	0	52.2303982405204	20.8084289288017	38.6926405877915	184.521295757047	44.7544904756547	23.9357060334523	79.1242669995409	175.451891674179	2.87682365588454	113.03403636332	12.6348048159698
a162_gac-miR-135b-5p	12.6520347336197	1.34299509603236	4.04749563632858	14.6020468199304	17.0250782144741	29.9867964555384	3.54848645686628	0	0	16.2902902646114	0	19.1788243725636	0	9.88810811684597
a163_gac-miR-135a-2-5p	0	0	1.01187390908214	0	0	0	99.3576207922559	0	0	0	0	6.71258853039725	9.14726305830334	28.0163063310636
a161_gac-miR-135a-1-5p	62.5572828495641	6.71497548016178	1.01187390908214	17.9717499322221	0	6.77121210286351	10.6454593705988	9.8808615335861	50.3647147787225	0	0	3.83576487451272	0	4.94405405842298
a246_gac-miR-133b-3p	51.3110297530133	8.05797057619413	4.04749563632858	17.4101327468401	64.3169621435687	0	60.3242697667268	11.0433158316551	0	0	61.0832511754548	0	0	238.962612823778
a41_gac-miR-133a-5p	150.418635166368	1.34299509603236	0	44.3677576451732	102.150469286844	16.4443722498114	53.2272968529942	0	13.4638346438169	32.5805805292227	0	0	33.3221725695336	109.867867964955
a245_gac-miR-133a-3p_gac-miR-133b-3p	80.8324441314592	0	0	23.0263046006595	121.067222858482	33.8560605143175	46.1303239392617	0	0	16.2902902646114	2.5992872840619	0	0	336.195675972763
a236_gac-miR-133a-3p	11567.4742006211	573.458906005816	391.59520281479	4080.71046898517	19162.6713680692	1656.04501715747	12941.3301081913	605.05746214489	559.497128531947	3476.81337933277	1923.47259020581	263.708835122749	599.799106251604	54897.6775860492
a64_gac-miR-130c-3p	37.2532133823247	60.434779321456	48.5699476359429	12.9171952637846	47.2918839290947	31.921428484928	24.839405198064	47.0793990717926	32.4129352536333	48.8708707938341	92.2746985841976	54.6596494618062	46.3896912242526	37.9044144479095
a104_gac-miR-130c-2-5p	137.766600432748	155.787431139753	137.614851635172	64.585976318923	121.067222858482	261.175323967592	74.5182155941919	65.6786678408958	129.15308047217	74.469898352509	71.4804003117024	45.0702372755244	62.0707136099155	186.226036200599
a30_gac-miR-130b-5p	6619.82572895724	7926.35705678296	7555.66247911637	2637.35430255359	5340.19953327337	8108.0428351717	5255.30844261896	3168.85041653596	7591.60809694328	3788.6560786839	3794.95943473038	4890.60021500371	4965.65708879324	6211.37991539874
a62_gac-miR-130b-3p	85.0497890426658	256.51206334218	93.0923996355573	43.2445232744093	35.9418317861119	249.567531791255	99.3576207922559	24.9927674084825	28.4236509147246	30.2533962057068	175.451891674179	76.7152974902543	122.834675354359	97.7824024888101
a70_gac-miR-1306-5p	516.624751622805	145.043470371494	220.588512179907	90.4203668464923	374.55172071843	157.67251039525	63.8727562235931	142.400651513447	435.829314025777	86.1058199700886	1673.94101093587	167.814713259931	116.954291959736	173.591231384629
a96_gac-miR-129-1a/2-5p	19.680942918964	2.68599019206471	6.07124345449287	9.54749215149297	0	0	195.166755127645	19.7617230671722	0	18.6174745881273	0	57.5364731176907	0	53.835255302828
a117_gac-miR-128-2-5p	0	0	0	4.49293748305552	0	0	0	33.7111746439996	0	0	0	0	0	3.29603603894866
a166_gac-miR-128-2-3p	39084.2439646069	26294.5009852175	38059.6133423067	22685.4029691327	16512.4341926827	18202.9527645265	22781.2830530815	20104.0658579535	26507.7971109637	22920.4384023082	46832.6586405854	27643.3985093945	15805.1638128827	23784.7453963933
a68_gac-miR-126b-5p	6281.73524524218	2907.58438291005	3000.20614042856	3493.25889307566	3117.48098860592	2633.03419199921	1469.07339314264	2094.74264512025	2057.47339779217	5145.40453929367	3090.5525807496	4511.81843364558	2350.19323005122	3146.06639917649
a179_gac-miR-126b-3p	105471.578884365	93426.7968505868	94790.3240549971	109627.112969369	157707.082851388	154950.483129899	86756.9453839237	113896.109670498	121542.024614074	190985.03587798	66606.7366540863	195734.286840291	113269.251699105	149795.499201439
a175_gac-miR-125b-2/3-5p	159470.463127454	28243.1868695604	29376.7233284728	61156.1801677955	193925.099239646	69796.6870403023	64394.3837327524	69599.0449611334	103105.048381265	60232.1846612387	71917.0805754248	95705.2104427481	79204.1906940504	140349.059913813
a28_gac-miR-125b-2-3p	191.889193459899	34.9178724968412	24.2849738179715	62.9011247627772	315.909784646352	48.3658007347393	24.839405198064	148.794150152826	315.153462773788	83.7786356465727	591.337857124083	76.7152974902543	61.4173376771795	309.278048321349
a176_gac-miR-125a-5p	68729.3671271149	47214.3355961135	47919.3127124031	53795.6253361798	163690.452006097	86672.4822326676	59944.5817158421	79481.0689490175	114405.693592309	70150.6442480635	65663.1953699718	119363.249247524	108342.143790343	107912.219915179
a61_gac-miR-125a-1-3p_gac-miR-125a-2-3p	19.680942918964	22.83091663255	33.3918389997108	25.8343905275692	58.6419360720774	38.6926405877915	85.1636749647908	41.2671275814478	52.3593569481769	4.65436864703181	23.3935855565571	56.5775318990625	124.794803152567	107.670510605656
a123_gac-miR-122-5p	27929.3666744655	7491.22664566848	1087.7644522633	161566.593507862	14210.2652830144	8979.5945644117	10130.9288343532	18342.36636923	44215.7316308371	12147.902168753	784219.269681539	3188.47955193869	31158.8448562448	9347.00886711856
a11_gac-miR-122-3p	94.1873696836134	136.9854997953	18.2137303634786	1367.53784640502	196.734237145034	74.4833331314986	53.2272968529942	131.357335681792	363.523535383057	83.7786356465727	1787.01000779256	58.4954143363189	341.715612820903	138.433513635844
a141_gac-miR-10c-5p	13953.0856387269	2751.7969517703	2459.86547297869	4545.16788129604	4522.99577897861	4711.79630757831	5379.50546860928	4315.61158158099	10248.4714666565	14326.1466955639	2483.61899992115	10740.1416486356	30896.187731285	1569.46249387938
a140_gac-miR-10b-5p	68936.7199185826	17738.2792283953	30511.0339805539	54822.261551058	67307.7008832447	51308.3760514409	21596.0885764882	19117.142158893	51820.3049018818	25166.171274501	11451.1601299347	47369.7783177948	40929.4285543783	38566.9176917382
a132_gac-miR-10545-5p	18.9780521004296	8.05797057619413	3.03562172724643	29.7657108252428	0	23.2155843526749	0	9.29963438455162	49.8660542363589	0	0	7.67152974902543	34.6289244350055	0.549339339824776
a90_gac-miR-10545-3p	7.02890818534428	8.05797057619413	4.04749563632858	20.2182186737498	0	0	0	92.4151166964817	90.2575581678097	6.98155297054772	0	24.9324716843327	43.1228115605729	58.779309361251
a37_gac-miR-103-3p	3853.24746720574	3411.20754392218	2713.84582415831	1957.79750824144	1106.63008394082	2362.18570788467	2707.49516658897	1829.1218380115	930.001911508094	1961.81638472391	2087.22768910171	1849.79761073376	2796.44899210988	1169.54345448695
a172_gac-miR-101b-5p	2475.58146287826	1032.76322884888	813.546622902044	1249.59823747482	919.3542235816	927.6560580923	1621.65831078789	786.981559792681	512.124377007406	560.851421967334	3405.0663421211	1018.39557418313	660.563067996048	935.524895721593
a19_gac-miR-101b-3p	195.403647552571	63.1207695135207	81.9617866356537	162.868983760762	58.6419360720774	101.568181542953	35.4848645686628	49.4043076679305	0	146.612612381502	0	103.565651611843	18.2945261166067	25.8189489717645
a138_gac-miR-101a-3p	23207.3461555512	13037.7963922821	14550.7468126012	11982.6642673091	5601.25073256197	11346.6168523698	7341.81847925634	3939.55761615568	4935.24338777244	20232.5405086473	5928.9742949452	9776.40572391428	6258.03468374495	4708.38748163815
a9_gac-miR-100-2-5p	110326.445767982	37540.7419193924	43298.084569625	69573.1369251147	97029.7040950021	54486.0091597132	57535.1594116299	53770.4860114775	100754.861245106	72463.8654656383	25769.3341341897	97483.0874620848	164114.966784617	99586.9822201345
a18_gac-miR-1-3p	35883.2791770011	2018.52162933663	2562.06473779599	22918.4741010662	157695.732799245	11333.0744281641	30428.2713676284	3175.82514232438	4339.84270019032	25633.9353235277	4707.30927143611	1423.06876844422	2552.73976919937	121041.430136991
a194_gac-let-7j-5p	7092.16835901238	13816.7335479809	14400.9894740571	9072.92562984523	9564.3106058201	9190.46945561517	8282.1673903259	8580.65640119597	10201.0987151319	9117.90817953532	7180.53112222101	8927.74274542834	7379.88116025258	8181.31078801039
a92_gac-let-7j-3p	150.418635166368	373.352636696995	366.298355087736	241.495389714234	185.384185002051	284.390908320267	532.272968529942	151.700285897998	128.155759387442	153.59416535205	308.015543161336	187.952478851123	131.328562479926	275.219009252213
a192_gac-let-7i-5p	1175.9363394081	2283.091663255	1677.6869412582	1442.7945492462	2203.80179109581	968.283330709481	1799.0826336312	2292.94110294101	1507.94948010749	2748.40468607229	810.977632627314	1541.01853833548	4215.58151801237	2227.57102298947
a184_gac-let-7h-1-5p	18845.2057357266	19218.259824223	25923.1976767755	14773.3400614719	15685.7720616021	18105.2538470423	20041.8515083808	23270.5913658933	31108.9379353525	15892.3417452901	40385.1265324698	12084.5772371523	32289.185219878	18460.5485148116
a82_gac-let-7h-1-3p	2382.79987483171	793.710101755122	1102.94256089954	835.686371848326	943.94600322473	855.107356990191	851.636749647908	1199.65283560716	1531.88518614095	723.754324613447	3130.84153365256	1176.62087525678	400.519446767139	911.903304109128
a191_gac-let-7g-5p	93197.6994111169	101886.322960495	152377.080094771	65331.8039411103	83398.2914712799	85177.9789899641	76445.0437402703	72667.3430808864	89327.5562563016	70425.2519982384	98067.2102967296	75995.1326350645	50010.7006434753	99265.0693669972
a84_gac-let-7g-1-3p	0	6.71497548016178	9.1068651817393	10.1091093368749	32.1584810717844	0	0	0	0	2.32718432351591	0	9.58941218628179	0	0
a186_gac-let-7f-5p	11042.4147591759	17981.3613407772	23626.243903159	13457.470996122	14454.2914040885	20803.0982120261	14403.3065284202	13990.7187044089	22707.5051176108	14458.7962020043	15999.9128770431	13710.9415439457	18372.931228535	13129.759561152
a185_gac-let-7e-5p	114701.941113359	260739.81190449	277742.186186594	110221.865568689	101085.456060761	223494.495931172	145353.102246157	106849.311715604	168597.12937313	131055.385178798	96833.8484804422	124303.714405896	199046.404276479	105254.516189107
a83_gac-let-7e-1-3p	378.858151190057	214.879215365177	165.947321089472	144.335616643158	174.034132859068	263.109955996982	184.521295757047	85.440390908068	178.021813623801	214.100957763463	313.21411772946	221.515421503109	181.638509300595	45.5951652054564
a193_gac-let-7d-5p	41623.7884919718	22002.2886582981	23851.8917848843	25993.8898082177	38798.2615754293	36682.5579092557	31627.6597900492	29619.9167419459	65327.024352342	32115.1436645195	44751.9291696938	24026.272232729	108304.901362177	48746.7249980311
a91_gac-let-7c-2/d-3p	95.5931513206822	34.9178724968412	54.6411910904358	43.8061404597913	187.275860359215	36.7580085584019	0	80.2093465667577	87.2655949136281	51.19805511735	300.21768130915	240.694245875673	67.9510970045391	207.650270453765
a189_gac-let-7c-2-5p	28545.0990315017	8493.10098730862	8223.49925911059	13829.2615728449	41007.7383925966	15305.8413005156	20066.6909135788	26093.6116287538	36825.5823930087	15706.1669994089	44330.8446296758	10528.2156393188	40868.6645926338	47772.7463485218
a190_gac-let-7b-5p	121493.975092857	41878.6160795769	46332.6944229623	78892.0508821572	150902.72659167	66354.0093440036	82637.152607502	177970.590580059	249363.681438133	91856.2924334964	377381.423267454	46467.4146310657	243012.070790281	203979.035645716
a81_gac-let-7b-1-3p	5192.95736733235	962.927483855199	1226.39117780756	2555.91981067321	5306.14937684442	2173.55908501919	2093.60700955111	4900.32609350967	3599.83045532275	1943.19891013578	15503.4490057872	3278.62002648974	2580.18155837428	3680.02423748617
a187_gac-let-7a-5p_gac-let-7c-2-5p	2186.69333646061	1735.1496640738	2349.57121688874	1331.0327293552	1929.50886430706	1833.06384784662	1344.87636715232	1450.74296399005	1745.31189827256	1359.07564493329	1774.01357137225	1848.83866951513	1762.8082665216	1989.15774950551
a188_gac-let-7a-5p	652277.75936422	680813.904997354	905101.986069705	551981.519332342	622493.609781887	742919.980237919	657076.785704386	607026.659725819	945432.961991535	557032.512492444	1229360.21351356	512270.234756048	809779.103386487	699043.099356465
a85_gac-let-7a-5-3p	617.841029491762	909.207680013905	995.68392653683	424.582592148746	332.934862860826	897.669261636762	500.336590418146	434.757907477788	486.692689346863	330.460173939259	586.13928255596	558.1037892416	126.754930950775	357.619910225929
a158_gac-let-7a-3/7-3p	961.554639755098	279.34297997473	162.911699362225	530.166623000551	414.276903218869	453.671210891855	553.56388727114	419.646001602892	511.127055922679	456.128127409118	349.604139706326	375.904957702246	265.924004623533	294.995225485905
a267_REV_gac-let-7b-5p_gac-let-7c-2-5p	16.8693796448263	0	0	3.93132029767358	0	0	0	14.5306787258619	0.498660542363589	0	1.29964364203095	0	0	0.549339339824776
a257_REV_gac-let-7f-3p	21.0867245560328	16.1159411523883	3.03562172724643	10.6707265222569	24.5917796431292	0	0	9.8808615335861	0	4.65436864703181	115.668284140755	7.67152974902543	0	0
a252_REV_gac-miR-10c-3p	2.81156327413771	0	0	0	0	0	0	0	20.4450822369072	6.98155297054772	0	3.83576487451272	33.9755485022695	10.4374474566707
a260_REV_gac-miR-132-3p	34.441650108187	9.40096567222649	6.07124345449287	51.6687810551384	68.1003128578963	28.0521644261488	127.745512447186	0	0	32.5805805292227	0	8.63047096765361	38.5491800314212	43.3978078461573
a250_REV_gac-miR-181b-2/3-5p	78.723771675856	5.37198038412942	13.1543608180679	20.7798358591318	28.3751303574568	30.9541124702332	42.5818374823954	49.985534816965	0	60.5067924114136	0	7.67152974902543	125.448179085303	41.749789826683
a268_REV_gac-miR-190a-5p	20.3838337374984	20.1449264404853	11.1306129999036	8.42425778072909	24.5917796431292	9.67316014694786	7.09697291373256	0	0	9.30873729406363	0	13.4251770607945	0	0
a261_REV_gac-miR-191-5p	33257.981969775	70861.7932470512	68885.3401085851	21619.4535512778	20029.0586816502	46475.6652420257	27986.9126853044	80911.4689627914	27739.9873111441	25587.3916370574	56893.200073547	34036.6596139886	15117.1589557117	22149.362181735
a251_REV_gac-miR-193a-2-3p	12.6520347336197	9.40096567222649	0	5.6161718538194	0	11.6077921763374	0	1.16245429806895	0	9.30873729406363	0	0	23.5215335784943	0
a269_REV_gac-miR-27b-3p_gac-miR-27c-1-3p	77.3179900387871	87.2946812421031	69.8192997266679	36.5051170498261	32.1584810717844	41.5945886318758	24.839405198064	83.6967094609646	65.8231915919938	60.5067924114136	0	28.7682365588454	0	96.6837238091606
a264_REV_gac-miR-459-5p	0	0	0	0	0	0	0	18.0180416200688	0	0	0	0	69.9112248027469	0
a255_REV_gac-miR-460-3p	16.1664888262918	2.68599019206471	0	3.93132029767358	0	0	0	0	0	0	243.033361059788	17.2609419353072	0	0
a256_REV_gac-miR-730-3p	10.5433622780164	1.34299509603236	5.05936954541072	1.68485155614582	0	1.93463202938957	24.839405198064	13.368224427793	27.924990372361	0	0	10.54835340491	32.0154207040617	4.39471471859821
a254_REV_gac-miR-7bb-3p	2.10867245560328	2.68599019206471	2.02374781816429	0.561617185381939	0	0	0	0	63.8285494225394	9.30873729406363	0	0	0	20.8748949133415
